image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
917,-0.61973,-0.138947,0.134162,-7.221815,4.864389,134.182832,-0.23277,0.779106,-0.258776,-1.412916,0.159186,1.120584,-1.307084
918,-0.618605,-0.14087,0.13432,-7.118141,5.111573,134.186238,-0.232758,0.778891,-0.261412,-1.412916,0.155675,1.120572,-1.307084
919,-0.617435,-0.142926,0.134563,-7.003097,5.36469,134.201153,-0.232758,0.778579,-0.264276,-1.412928,0.15214,1.120513,-1.307072
920,-0.616355,-0.144978,0.134864,-6.901589,5.575876,134.273854,-0.232746,0.778435,-0.267596,-1.412904,0.149946,1.120489,-1.307096
921,-0.615281,-0.147006,0.135173,-6.805119,5.77508,134.363722,-0.232746,0.778315,-0.270987,-1.412928,0.148101,1.120453,-1.307084
922,-0.614395,-0.148826,0.135509,-6.723088,5.921311,134.484975,-0.232758,0.778279,-0.274319,-1.41294,0.147382,1.120381,-1.307096
923,-0.613566,-0.150602,0.135903,-6.647763,6.04271,134.63542,-0.232746,0.778279,-0.277842,-1.41294,0.14737,1.120357,-1.307096
924,-0.61275,-0.152291,0.136274,-6.579081,6.160504,134.779585,-0.232734,0.778291,-0.28121,-1.412952,0.147346,1.120381,-1.307084
925,-0.611189,-0.155471,0.136878,-6.433124,6.404206,135.010228,-0.232758,0.778267,-0.287166,-1.413036,0.146435,1.120129,-1.307096
926,-0.610735,-0.156346,0.137025,-6.393045,6.475789,135.071614,-0.232734,0.778279,-0.288832,-1.413084,0.146123,1.120045,-1.307096
927,-0.610068,-0.157502,0.137224,-6.350193,6.570946,135.159822,-0.232734,0.778267,-0.291073,-1.41324,0.145788,1.120057,-1.307084
928,-0.608267,-0.160234,0.137576,-6.275156,6.786377,135.407969,-0.232734,0.778303,-0.296754,-1.414139,0.145704,1.120021,-1.307084
929,-0.607732,-0.161035,0.137697,-6.25273,6.847686,135.482618,-0.232746,0.778279,-0.298419,-1.414426,0.145704,1.120009,-1.307084
930,-0.606892,-0.162265,0.137842,-6.217701,6.943184,135.598256,-0.232746,0.778279,-0.301008,-1.41493,0.145716,1.119901,-1.307084
931,-0.605868,-0.163853,0.138,-6.155747,7.059728,135.74469,-0.232734,0.778267,-0.304292,-1.415637,0.145728,1.119398,-1.307096
932,-0.605198,-0.164597,0.138028,-6.142202,7.125609,135.82235,-0.232698,0.778207,-0.305981,-1.416284,0.145728,1.119254,-1.30706
933,-0.604697,-0.164775,0.137953,-6.163251,7.15695,135.851398,-0.232662,0.778016,-0.306605,-1.417111,0.145716,1.119254,-1.307084
934,-0.604286,-0.164058,0.13765,-6.224653,7.170256,135.811452,-0.231871,0.777788,-0.306497,-1.418429,0.14574,1.119254,-1.307072
935,-0.604228,-0.163776,0.13756,-6.240617,7.173991,135.789809,-0.231487,0.777788,-0.306485,-1.418705,0.145764,1.119266,-1.307096
936,-0.60412,-0.163329,0.137405,-6.265518,7.181403,135.757326,-0.230888,0.777776,-0.306449,-1.419184,0.145764,1.119254,-1.307084
937,-0.604044,-0.163019,0.13732,-6.282389,7.184594,135.735868,-0.230481,0.777728,-0.306425,-1.419532,0.145788,1.119254,-1.307084
938,-0.603917,-0.162452,0.137103,-6.32048,7.185343,135.696119,-0.229954,0.777668,-0.306101,-1.420179,0.145764,1.119254,-1.30706
939,-0.603494,-0.161536,0.13665,-6.396955,7.191722,135.64044,-0.229139,0.777476,-0.305658,-1.421749,0.145776,1.119122,-1.30706
940,-0.602977,-0.160233,0.13547,-6.324555,7.164788,135.555082,-0.227281,0.776697,-0.305286,-1.426087,0.145776,1.114209,-1.307048
941,-0.602849,-0.159777,0.135001,-6.267437,7.143488,135.522524,-0.226598,0.77629,-0.305083,-1.427909,0.145764,1.111716,-1.30706
942,-0.602729,-0.159022,0.134155,-6.145467,7.085931,135.472864,-0.225651,0.775475,-0.304423,-1.431204,0.145776,1.106827,-1.307024
943,-0.602593,-0.157899,0.132875,-5.929465,6.993639,135.394998,-0.224093,0.774133,-0.303513,-1.43637,0.145776,1.098821,-1.306988
944,-0.602517,-0.157047,0.131367,-5.578299,6.88242,135.335283,-0.222272,0.772467,-0.303033,-1.442673,0.145776,1.087748,-1.306916
945,-0.603067,-0.156464,0.12923,-4.691476,6.636563,135.279261,-0.219048,0.768812,-0.303081,-1.453615,0.145776,1.064546,-1.3067
946,-0.603373,-0.156533,0.128814,-4.366593,6.542997,135.274672,-0.218257,0.767338,-0.303177,-1.456922,0.145776,1.056852,-1.3067
947,-0.603918,-0.156668,0.128369,-3.763893,6.351141,135.274208,-0.217046,0.76403,-0.303141,-1.463166,0.145776,1.042891,-1.306688
948,-0.604035,-0.156644,0.128382,-3.212827,6.159282,135.284604,-0.215896,0.759728,-0.303129,-1.470081,0.145776,1.030092,-1.306676
949,-0.603655,-0.156375,0.128972,-2.781708,5.985596,135.301408,-0.214865,0.754635,-0.303129,-1.47702,0.145776,1.020121,-1.306688
950,-0.602675,-0.155819,0.130105,-2.52771,5.846213,135.327847,-0.214086,0.749014,-0.303081,-1.483611,0.145776,1.014117,-1.306688
951,-0.601109,-0.154803,0.131591,-2.470487,5.755994,135.345839,-0.213224,0.743261,-0.303069,-1.489687,0.145776,1.012283,-1.306676
952,-0.599224,-0.153398,0.133199,-2.506643,5.687162,135.345567,-0.212085,0.737341,-0.303045,-1.495799,0.145776,1.012235,-1.306688
953,-0.597314,-0.151863,0.134572,-2.562309,5.630108,135.331791,-0.210755,0.731805,-0.303021,-1.501875,0.145776,1.012235,-1.3067
954,-0.594635,-0.149419,0.136603,-2.634689,5.544137,135.289447,-0.208418,0.723727,-0.303009,-1.5106,0.145776,1.012211,-1.3067
955,-0.593895,-0.148671,0.137152,-2.656477,5.521608,135.27294,-0.207639,0.72151,-0.303033,-1.513021,0.145788,1.012223,-1.306676
956,-0.592558,-0.147349,0.13802,-2.702097,5.48481,135.239791,-0.206309,0.717711,-0.303021,-1.517347,0.145788,1.012199,-1.306688
957,-0.591237,-0.146078,0.138703,-2.755761,5.456831,135.20705,-0.205026,0.714296,-0.303021,-1.521517,0.145788,1.012139,-1.3067
958,-0.589295,-0.144304,0.139051,-2.863052,5.443598,135.160982,-0.203217,0.710485,-0.303057,-1.52739,0.145836,1.011768,-1.306688
959,-0.588929,-0.143939,0.138869,-2.882614,5.44722,135.145361,-0.202797,0.710089,-0.303045,-1.528612,0.145836,1.011288,-1.3067
960,-0.588645,-0.14364,0.138504,-2.883153,5.45106,135.131789,-0.202378,0.709981,-0.303045,-1.529823,0.145848,1.010234,-1.306676
961,-0.588678,-0.143509,0.137729,-2.786814,5.436532,135.11114,-0.201886,0.710281,-0.302997,-1.531321,0.145848,1.006782,-1.306688
962,-0.589516,-0.143879,0.136653,-2.521083,5.388684,135.091352,-0.201467,0.711312,-0.302985,-1.532183,0.145836,1.000263,-1.306688
963,-0.590928,-0.144624,0.13541,-2.101012,5.300444,135.076404,-0.201131,0.71251,-0.302937,-1.533046,0.145836,0.990795,-1.306676
964,-0.592725,-0.145504,0.133909,-1.598909,5.177904,135.055989,-0.20106,0.713936,-0.302446,-1.534029,0.145848,0.979362,-1.306676
965,-0.594519,-0.146307,0.132353,-1.092018,5.044988,135.031198,-0.201072,0.715266,-0.301703,-1.535299,0.145848,0.967558,-1.306652
966,-0.596131,-0.147119,0.13083,-0.585853,4.915801,135.026438,-0.20106,0.716369,-0.301104,-1.536989,0.145848,0.955634,-1.306413
967,-0.597363,-0.14777,0.129415,-0.175535,4.813598,135.016919,-0.20106,0.717388,-0.300589,-1.538679,0.145848,0.945531,-1.306317
968,-0.597951,-0.148091,0.12832,0.089573,4.742512,135.008249,-0.201084,0.717831,-0.300109,-1.540632,0.145848,0.938304,-1.306317
969,-0.597988,-0.148059,0.127488,0.206208,4.705727,135.001194,-0.201072,0.717951,-0.299654,-1.542538,0.14586,0.934098,-1.306293
970,-0.597636,-0.147739,0.12709,0.17453,4.703674,134.989507,-0.20106,0.717807,-0.299246,-1.543796,0.145848,0.933439,-1.306317
971,-0.597304,-0.147464,0.126847,0.12918,4.707222,134.983086,-0.20106,0.717663,-0.298959,-1.544671,0.145848,0.933439,-1.306317
972,-0.597113,-0.147119,0.126599,0.086613,4.703494,134.966133,-0.20106,0.717615,-0.298479,-1.545318,0.145848,0.933451,-1.306317
973,-0.596994,-0.146732,0.126358,0.047137,4.69635,134.942328,-0.201024,0.717603,-0.297928,-1.545857,0.145848,0.933451,-1.306329
974,-0.596931,-0.146261,0.126063,0.002218,4.6859,134.912198,-0.200988,0.717687,-0.297209,-1.546325,0.145848,0.933475,-1.306305
975,-0.596992,-0.145544,0.125734,-0.050937,4.658143,134.859754,-0.200976,0.717723,-0.295987,-1.546804,0.145848,0.933487,-1.306305
976,-0.59703,-0.14483,0.125392,-0.104666,4.630623,134.808453,-0.200976,0.717747,-0.294764,-1.547343,0.145848,0.933463,-1.306305
977,-0.597159,-0.143935,0.124993,-0.166739,4.594183,134.740732,-0.200952,0.717831,-0.293218,-1.547835,0.145848,0.933463,-1.306305
978,-0.597297,-0.143066,0.12459,-0.228619,4.558065,134.674636,-0.200964,0.717951,-0.291672,-1.548278,0.145848,0.933475,-1.306305
979,-0.597523,-0.142333,0.124247,-0.273906,4.52477,134.614199,-0.200964,0.718167,-0.290318,-1.548434,0.145848,0.933451,-1.306305
980,-0.597883,-0.141482,0.12394,-0.318399,4.479237,134.540667,-0.200988,0.718358,-0.288676,-1.548434,0.145848,0.933475,-1.306317
981,-0.598241,-0.140677,0.123737,-0.352359,4.432075,134.471987,-0.200988,0.718394,-0.287142,-1.548446,0.145848,0.933475,-1.306317
982,-0.598589,-0.139959,0.123588,-0.378997,4.38559,134.413573,-0.200988,0.718394,-0.285776,-1.548434,0.145908,0.933451,-1.306305
983,-0.598848,-0.139414,0.12348,-0.401701,4.348209,134.37286,-0.201,0.718394,-0.284757,-1.548434,0.146028,0.933463,-1.306305
984,-0.599077,-0.138938,0.123381,-0.419373,4.316723,134.334766,-0.201,0.718394,-0.283859,-1.548434,0.146088,0.933439,-1.306305
985,-0.599336,-0.138466,0.123315,-0.441217,4.271003,134.316765,-0.201012,0.718418,-0.28308,-1.548422,0.146579,0.933451,-1.306317
986,-0.599591,-0.138083,0.123315,-0.452936,4.229366,134.30619,-0.201,0.718394,-0.282468,-1.54835,0.147034,0.933451,-1.306281
987,-0.599866,-0.137729,0.123317,-0.458215,4.197276,134.277715,-0.200988,0.718382,-0.281797,-1.54817,0.14719,0.933451,-1.306317
988,-0.600263,-0.137242,0.123327,-0.47115,4.139058,134.26269,-0.201012,0.718406,-0.280958,-1.547943,0.147825,0.933463,-1.306305
989,-0.600731,-0.136769,0.1234,-0.478804,4.06778,134.260917,-0.201024,0.718418,-0.280215,-1.547643,0.148772,0.933439,-1.306305
990,-0.601202,-0.136383,0.123471,-0.472082,4.025313,134.224995,-0.201036,0.718454,-0.279364,-1.547116,0.148916,0.933451,-1.306305
991,-0.60168,-0.136014,0.123549,-0.462828,3.983847,134.187629,-0.201084,0.718478,-0.278478,-1.546565,0.148988,0.933451,-1.306293
992,-0.602208,-0.135522,0.123606,-0.463337,3.924272,134.155732,-0.201131,0.718514,-0.277471,-1.546085,0.149419,0.933439,-1.306317
993,-0.602704,-0.134902,0.123595,-0.487956,3.835999,134.163185,-0.201143,0.718634,-0.276596,-1.545881,0.150773,0.933415,-1.306305
994,-0.603357,-0.133975,0.123521,-0.547883,3.683271,134.2191,-0.201191,0.71891,-0.275577,-1.545845,0.153674,0.933403,-1.306317
995,-0.603948,-0.133132,0.123393,-0.594123,3.561213,134.242522,-0.201239,0.719185,-0.274463,-1.545774,0.155759,0.933283,-1.306329
996,-0.604497,-0.132609,0.123184,-0.600626,3.507293,134.210316,-0.201239,0.719665,-0.273432,-1.54527,0.15625,0.932995,-1.306305
997,-0.605264,-0.132092,0.122902,-0.594936,3.461654,134.14427,-0.201323,0.720444,-0.272054,-1.544228,0.156262,0.932696,-1.306317
998,-0.605541,-0.131979,0.12281,-0.591866,3.451951,134.124739,-0.201323,0.720815,-0.271719,-1.543712,0.156262,0.932684,-1.306317
999,-0.606012,-0.131804,0.12267,-0.585535,3.436012,134.092796,-0.201323,0.721438,-0.271179,-1.542813,0.156262,0.932684,-1.306317
1000,-0.606472,-0.131586,0.122536,-0.582783,3.414087,134.059823,-0.201407,0.721966,-0.270484,-1.542022,0.156262,0.932672,-1.306317
1001,-0.606844,-0.131408,0.122376,-0.58458,3.399459,134.032831,-0.201455,0.722505,-0.269945,-1.541339,0.156274,0.932684,-1.306317
1002,-0.607113,-0.131303,0.122272,-0.581046,3.39084,134.013517,-0.201455,0.722888,-0.269621,-1.540836,0.156262,0.932648,-1.306317
1003,-0.607338,-0.131249,0.122242,-0.573103,3.382941,134.00174,-0.201443,0.72314,-0.26943,-1.540405,0.156274,0.932624,-1.306305
1004,-0.60766,-0.131187,0.122286,-0.537796,3.359432,133.987293,-0.201455,0.723176,-0.269118,-1.540093,0.156298,0.932133,-1.306305
1005,-0.609009,-0.13141,0.122201,-0.250773,3.250178,133.955681,-0.201431,0.723152,-0.268399,-1.539961,0.15637,0.926812,-1.306317
1006,-0.609461,-0.131386,0.122173,-0.169438,3.206477,133.945109,-0.201455,0.723128,-0.268015,-1.539937,0.156514,0.925218,-1.306317
1007,-0.610105,-0.13127,0.122109,-0.061805,3.143504,133.924355,-0.201443,0.723116,-0.267392,-1.539913,0.15673,0.923036,-1.306317
1008,-0.61097,-0.130963,0.122031,0.054969,3.04603,133.905409,-0.201431,0.723128,-0.266445,-1.539865,0.157377,0.920496,-1.306293
1009,-0.611561,-0.130442,0.122066,0.073056,2.955167,133.904214,-0.201443,0.723116,-0.265559,-1.53971,0.158479,0.919801,-1.306293
1010,-0.611914,-0.130144,0.122145,0.07546,2.913629,133.890197,-0.201455,0.723128,-0.264995,-1.539362,0.158863,0.919801,-1.306305
1011,-0.612172,-0.130089,0.122252,0.092053,2.899098,133.876719,-0.201455,0.723164,-0.26478,-1.538919,0.158863,0.919813,-1.306317
1012,-0.612366,-0.13015,0.122396,0.11343,2.890261,133.875668,-0.201467,0.723152,-0.26478,-1.538523,0.158875,0.919813,-1.306305
1013,-0.61247,-0.130237,0.12249,0.128515,2.885894,133.877457,-0.201527,0.723128,-0.264804,-1.538295,0.158863,0.919789,-1.306317
1014,-0.612513,-0.130319,0.122533,0.135121,2.88387,133.883294,-0.201623,0.723128,-0.264816,-1.538176,0.158863,0.919789,-1.306305
1015,-0.61245,-0.130534,0.122526,0.134271,2.886725,133.901523,-0.201934,0.72314,-0.264864,-1.538188,0.158851,0.919801,-1.306329
1016,-0.612429,-0.130673,0.122555,0.137915,2.887429,133.913655,-0.202102,0.723116,-0.264923,-1.538164,0.158851,0.919801,-1.306329
1017,-0.612329,-0.130989,0.122569,0.139679,2.892854,133.943803,-0.202498,0.723104,-0.265067,-1.538188,0.158839,0.919813,-1.306305
1018,-0.612198,-0.131426,0.122575,0.142929,2.900964,133.981858,-0.203025,0.723116,-0.265283,-1.538211,0.158827,0.919801,-1.306329
1019,-0.612,-0.132039,0.122607,0.149527,2.917014,134.034777,-0.203684,0.723116,-0.265667,-1.538223,0.158755,0.919825,-1.306317
1020,-0.611777,-0.132735,0.122637,0.160212,2.939638,134.085691,-0.204439,0.723104,-0.266038,-1.538223,0.158503,0.919825,-1.306317
1021,-0.611489,-0.133532,0.122682,0.174739,2.970105,134.14812,-0.20511,0.723116,-0.266721,-1.538247,0.158323,0.919813,-1.306317
1022,-0.611168,-0.134428,0.12277,0.19044,2.999712,134.227684,-0.205805,0.723116,-0.26762,-1.538271,0.158323,0.919837,-1.306317
1023,-0.61047,-0.136297,0.123049,0.241338,3.077915,134.387958,-0.206752,0.723092,-0.270041,-1.538259,0.158287,0.919849,-1.306305
1024,-0.610101,-0.137096,0.123144,0.26598,3.126889,134.448582,-0.20692,0.723128,-0.271323,-1.538295,0.158144,0.919837,-1.306317
1025,-0.609488,-0.138395,0.123347,0.311567,3.213933,134.539383,-0.207088,0.723128,-0.273492,-1.538319,0.15776,0.919861,-1.306341
1026,-0.60867,-0.140024,0.123629,0.371997,3.330001,134.655063,-0.207124,0.723104,-0.276428,-1.538391,0.157281,0.919897,-1.306341
1027,-0.607725,-0.141738,0.123903,0.428237,3.464857,134.770131,-0.207124,0.723092,-0.279556,-1.538499,0.156586,0.920076,-1.306341
1028,-0.606798,-0.143406,0.124144,0.485049,3.607046,134.866379,-0.207136,0.723104,-0.282492,-1.538547,0.155579,0.920268,-1.306341
1029,-0.60609,-0.144768,0.124363,0.535609,3.706608,134.960269,-0.207171,0.723104,-0.284937,-1.538631,0.155124,0.920268,-1.306365
1030,-0.605456,-0.146003,0.124622,0.578773,3.784999,135.061605,-0.207148,0.72308,-0.287346,-1.538727,0.155124,0.920316,-1.306449
1031,-0.605012,-0.146944,0.124825,0.614943,3.840427,135.140645,-0.207195,0.723056,-0.289084,-1.538763,0.155112,0.920304,-1.306461
1032,-0.604641,-0.147753,0.124986,0.644515,3.88783,135.209312,-0.207255,0.72308,-0.290558,-1.538751,0.155112,0.920316,-1.306461
1033,-0.60433,-0.148476,0.125134,0.670681,3.924689,135.271875,-0.207411,0.723068,-0.291756,-1.538751,0.155124,0.920304,-1.306461
1034,-0.604037,-0.149189,0.125277,0.695542,3.959176,135.334054,-0.207603,0.723068,-0.292895,-1.538727,0.155148,0.920304,-1.306461
1035,-0.603743,-0.149855,0.125403,0.716621,3.9922,135.391474,-0.207807,0.723056,-0.293937,-1.538739,0.155148,0.920316,-1.306473
1036,-0.60353,-0.150406,0.125516,0.733365,4.011269,135.443196,-0.208082,0.72302,-0.294692,-1.538751,0.155231,0.920304,-1.306485
1037,-0.603288,-0.151083,0.125667,0.754771,4.032879,135.507409,-0.208442,0.722972,-0.295591,-1.538727,0.155339,0.920304,-1.306485
1038,-0.603083,-0.15168,0.125797,0.772356,4.049579,135.56212,-0.208861,0.7229,-0.29625,-1.538715,0.155375,0.920304,-1.306485
1039,-0.60297,-0.152061,0.125896,0.780521,4.050803,135.601222,-0.209305,0.72278,-0.29649,-1.538739,0.155447,0.920316,-1.306485
1040,-0.602977,-0.15236,0.126038,0.789793,4.034539,135.639188,-0.20982,0.722613,-0.296502,-1.538679,0.155675,0.920316,-1.306485
1041,-0.603016,-0.152577,0.126117,0.797847,4.024055,135.663415,-0.210168,0.722577,-0.296514,-1.538547,0.155831,0.920304,-1.306496
1042,-0.603053,-0.152698,0.126152,0.797459,4.01,135.687935,-0.210431,0.722589,-0.296502,-1.538475,0.156118,0.920316,-1.306485
1043,-0.603146,-0.152668,0.126194,0.792484,3.982797,135.711993,-0.210539,0.722589,-0.296466,-1.538451,0.156694,0.920316,-1.306485
1044,-0.603284,-0.152468,0.126201,0.781019,3.949029,135.725953,-0.210503,0.722613,-0.29631,-1.538463,0.157365,0.920316,-1.306485
1045,-0.603415,-0.152286,0.126214,0.773416,3.922572,135.729437,-0.210491,0.722601,-0.296082,-1.538451,0.157784,0.920316,-1.306485
1046,-0.603576,-0.152014,0.12615,0.76134,3.899089,135.715843,-0.210479,0.722661,-0.295627,-1.538415,0.158012,0.920304,-1.306485
1047,-0.603786,-0.151727,0.126069,0.753035,3.88307,135.687613,-0.210407,0.722804,-0.295124,-1.538223,0.158036,0.920316,-1.306496
1048,-0.604052,-0.151408,0.125956,0.744842,3.864553,135.65514,-0.210359,0.72302,-0.294501,-1.537948,0.158036,0.920304,-1.306485
1049,-0.60429,-0.150995,0.125805,0.726482,3.841377,135.616211,-0.210359,0.723176,-0.293686,-1.537828,0.158036,0.920304,-1.306508
1050,-0.604533,-0.150517,0.125601,0.702572,3.816653,135.57426,-0.210347,0.72338,-0.292775,-1.537744,0.158048,0.920292,-1.306508
1051,-0.604754,-0.150151,0.125396,0.683004,3.802251,135.538593,-0.210299,0.723691,-0.292092,-1.53754,0.158024,0.920316,-1.306496
1052,-0.605028,-0.149939,0.125283,0.679573,3.786172,135.512642,-0.210323,0.723979,-0.291564,-1.537169,0.158036,0.92028,-1.306508
1053,-0.605291,-0.149705,0.125184,0.675335,3.771379,135.485467,-0.210299,0.724243,-0.291061,-1.536809,0.158036,0.92028,-1.306508
1054,-0.605564,-0.149412,0.125107,0.67032,3.750323,135.45342,-0.210299,0.724398,-0.290426,-1.536534,0.158036,0.920256,-1.306532
1055,-0.605813,-0.149169,0.125053,0.667363,3.732557,135.425861,-0.210299,0.724542,-0.289887,-1.536246,0.158024,0.920256,-1.306544
1056,-0.606082,-0.148966,0.125012,0.666625,3.715594,135.400111,-0.210311,0.724722,-0.289395,-1.535875,0.158024,0.92028,-1.306568
1057,-0.606446,-0.14864,0.124933,0.664714,3.690567,135.364671,-0.210299,0.724962,-0.288676,-1.535431,0.158036,0.920256,-1.306556
1058,-0.60679,-0.148278,0.12475,0.651884,3.669619,135.323526,-0.210299,0.725345,-0.287885,-1.535,0.158024,0.920268,-1.30658
1059,-0.607233,-0.147873,0.124408,0.640997,3.649967,135.275537,-0.210227,0.726064,-0.287034,-1.534401,0.158036,0.920088,-1.30658
1060,-0.607678,-0.147478,0.124005,0.620135,3.636441,135.226811,-0.210168,0.726963,-0.286195,-1.533657,0.158036,0.920076,-1.30658
1061,-0.608133,-0.147159,0.123624,0.60313,3.625489,135.180854,-0.210132,0.727898,-0.285452,-1.532819,0.158036,0.920088,-1.306616
1062,-0.608864,-0.146899,0.123188,0.600863,3.614615,135.128544,-0.21006,0.7293,-0.284697,-1.531285,0.158036,0.920088,-1.306604
1063,-0.60968,-0.14668,0.122776,0.605797,3.601818,135.075248,-0.210012,0.730774,-0.283942,-1.529547,0.158036,0.920088,-1.306604
1064,-0.610606,-0.1465,0.122309,0.613953,3.590475,135.018855,-0.209988,0.7325,-0.283163,-1.527498,0.158024,0.9201,-1.306604
1065,-0.611696,-0.146474,0.121946,0.646277,3.58022,134.96562,-0.209916,0.734357,-0.282612,-1.524981,0.158024,0.920088,-1.306616
1066,-0.612781,-0.14654,0.12165,0.687957,3.575653,134.919484,-0.209772,0.736203,-0.282301,-1.522368,0.158024,0.9201,-1.306604
1067,-0.61387,-0.146753,0.121302,0.734758,3.582365,134.882093,-0.209616,0.738288,-0.282241,-1.519552,0.158024,0.9201,-1.30658
1068,-0.614797,-0.14704,0.121047,0.77839,3.587586,134.856859,-0.209604,0.740038,-0.282241,-1.517095,0.158036,0.920124,-1.306604
1069,-0.61573,-0.147332,0.120791,0.821815,3.594696,134.831301,-0.209592,0.741811,-0.282241,-1.514591,0.158012,0.920184,-1.306604
1070,-0.616497,-0.147556,0.120607,0.858166,3.596404,134.811813,-0.209592,0.743202,-0.282217,-1.512577,0.158036,0.92022,-1.306604
1071,-0.617183,-0.147769,0.120521,0.888391,3.599626,134.793543,-0.209592,0.744376,-0.282229,-1.510684,0.158024,0.92046,-1.306616
1072,-0.617865,-0.147854,0.120514,0.925623,3.58891,134.770516,-0.209568,0.745227,-0.282049,-1.50909,0.158024,0.920496,-1.306604
1073,-0.618336,-0.147839,0.120599,0.954816,3.572578,134.750361,-0.209556,0.745562,-0.281797,-1.508143,0.158012,0.920484,-1.306604
1074,-0.618626,-0.147743,0.120669,0.968077,3.555467,134.733351,-0.209568,0.745658,-0.281486,-1.507664,0.158024,0.920496,-1.306616
1075,-0.618901,-0.147585,0.120761,0.980215,3.535142,134.713949,-0.209556,0.745646,-0.281102,-1.507292,0.158024,0.920496,-1.306604
1076,-0.619061,-0.147389,0.120777,0.980002,3.521432,134.694102,-0.209496,0.745646,-0.280767,-1.507136,0.158024,0.92052,-1.306616
1077,-0.619151,-0.147191,0.120754,0.973587,3.512524,134.678329,-0.209413,0.745658,-0.280491,-1.507088,0.158024,0.920568,-1.306592
1078,-0.619342,-0.146805,0.120667,0.959767,3.489934,134.645653,-0.209377,0.745694,-0.279796,-1.507041,0.158024,0.920568,-1.306592
1079,-0.619403,-0.146694,0.120609,0.954318,3.484199,134.635813,-0.209377,0.745766,-0.27958,-1.507005,0.158024,0.920556,-1.306592
1080,-0.619483,-0.146537,0.120545,0.94571,3.476026,134.621568,-0.209377,0.745838,-0.279281,-1.506957,0.158024,0.92058,-1.306604
1081,-0.619627,-0.146307,0.120426,0.934064,3.463523,134.599913,-0.209389,0.746006,-0.278813,-1.506837,0.158024,0.92058,-1.306616
1082,-0.619843,-0.146078,0.120257,0.913384,3.457308,134.574581,-0.209365,0.746449,-0.27837,-1.506369,0.158024,0.920843,-1.306616
1083,-0.619869,-0.146062,0.120234,0.89877,3.461964,134.570644,-0.209377,0.746617,-0.278346,-1.50613,0.158024,0.921179,-1.30664
1084,-0.619912,-0.146083,0.120105,0.878082,3.473296,134.563015,-0.209401,0.747037,-0.278358,-1.505746,0.158024,0.92155,-1.306736
1085,-0.619947,-0.146101,0.120037,0.875694,3.476339,134.553818,-0.209413,0.747204,-0.278346,-1.505626,0.158012,0.92155,-1.306868
1086,-0.619908,-0.146096,0.119924,0.859148,3.484195,134.552323,-0.209425,0.74742,-0.278358,-1.505566,0.158024,0.921718,-1.306904
1087,-0.61986,-0.146082,0.119915,0.843662,3.48942,134.552404,-0.209437,0.747468,-0.27837,-1.505519,0.158024,0.922006,-1.306916
1088,-0.619733,-0.14602,0.119902,0.808947,3.498306,134.554861,-0.209472,0.747492,-0.278346,-1.505519,0.158024,0.922605,-1.306892
1089,-0.619494,-0.145905,0.119919,0.729289,3.521695,134.554599,-0.20952,0.747612,-0.278358,-1.505291,0.158012,0.924163,-1.306916
1090,-0.619436,-0.145904,0.119902,0.690713,3.534627,134.558513,-0.209592,0.747839,-0.278382,-1.504955,0.158024,0.92499,-1.306892
1091,-0.619619,-0.146024,0.119893,0.701725,3.533444,134.558879,-0.2097,0.748127,-0.27837,-1.504452,0.158024,0.925014,-1.306904
1092,-0.619878,-0.146162,0.119825,0.669256,3.549693,134.557842,-0.209868,0.748978,-0.278382,-1.503122,0.158036,0.926128,-1.306892
1093,-0.619797,-0.1461,0.119855,0.591257,3.573941,134.55585,-0.209952,0.749361,-0.278382,-1.502379,0.158024,0.927914,-1.306892
1094,-0.619681,-0.145989,0.119965,0.446624,3.616858,134.553716,-0.210108,0.750057,-0.278394,-1.500893,0.158036,0.931342,-1.30688
1095,-0.619513,-0.145849,0.12015,0.242484,3.678923,134.548961,-0.210335,0.751015,-0.27843,-1.498759,0.158024,0.936243,-1.306892
1096,-0.619355,-0.145773,0.120299,0.019021,3.752955,134.547366,-0.210599,0.752274,-0.278574,-1.496243,0.158024,0.941636,-1.306904
1097,-0.619296,-0.145673,0.120399,-0.19595,3.826281,134.539794,-0.210779,0.7537,-0.278705,-1.493558,0.158024,0.946885,-1.306892
1098,-0.61934,-0.145425,0.120475,-0.411003,3.893767,134.516149,-0.210839,0.755162,-0.278693,-1.49085,0.158024,0.951978,-1.306904
1099,-0.61958,-0.145222,0.120556,-0.582312,3.949918,134.485791,-0.210815,0.75672,-0.278633,-1.48789,0.158012,0.956604,-1.306904
1100,-0.619956,-0.145161,0.120648,-0.686525,3.98736,134.461479,-0.210803,0.758026,-0.278633,-1.485337,0.158,0.95978,-1.306904
1101,-0.620472,-0.145221,0.12072,-0.74036,4.011868,134.441626,-0.210803,0.759284,-0.278669,-1.482904,0.158,0.961985,-1.306892
1102,-0.621078,-0.145421,0.120717,-0.708804,4.013228,134.425999,-0.210803,0.760207,-0.278705,-1.481215,0.157964,0.962237,-1.306904
1103,-0.621498,-0.145571,0.120619,-0.686227,4.014661,134.416743,-0.210815,0.760974,-0.278729,-1.480088,0.157976,0.962237,-1.306916
1104,-0.621506,-0.14578,0.120439,-0.686518,4.034757,134.42842,-0.210827,0.761501,-0.279053,-1.47974,0.157976,0.962237,-1.306892
