image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
372,-0.615783,-0.152275,0.121871,9.115832,-1.677689,-132.125232,-0.319308,0.756216,-0.198926,-1.410915,-0.026905,1.015015,0.38546
373,-0.616408,-0.152991,0.121682,9.111583,-1.717801,-132.101353,-0.319991,0.757559,-0.198926,-1.408902,-0.026893,1.015003,0.38546
374,-0.616982,-0.15369,0.121408,9.112499,-1.749605,-132.078333,-0.320662,0.758997,-0.198938,-1.40696,-0.026893,1.014991,0.385448
375,-0.617748,-0.15464,0.121042,9.113549,-1.79114,-132.0444,-0.321597,0.760926,-0.198938,-1.404348,-0.026893,1.015003,0.38546
376,-0.617982,-0.154869,0.120938,9.112488,-1.803281,-132.037856,-0.321801,0.761478,-0.198938,-1.403605,-0.026869,1.014991,0.38546
377,-0.618313,-0.155222,0.120788,9.113843,-1.821384,-132.028627,-0.322112,0.76228,-0.198938,-1.402502,-0.026893,1.015003,0.385472
378,-0.618579,-0.155609,0.120674,9.114048,-1.837403,-132.01413,-0.322508,0.762952,-0.19895,-1.401555,-0.026893,1.015015,0.385448
379,-0.618712,-0.15592,0.120485,9.118308,-1.83914,-131.996897,-0.322891,0.763563,-0.198938,-1.400944,-0.026893,1.015015,0.38546
380,-0.618665,-0.156263,0.120245,9.128004,-1.826956,-131.969063,-0.323406,0.764066,-0.19895,-1.400704,-0.026893,1.015015,0.38546
381,-0.618529,-0.156532,0.119981,9.139339,-1.805768,-131.942358,-0.323886,0.764474,-0.198938,-1.400716,-0.026893,1.015015,0.38546
382,-0.618395,-0.156841,0.119815,9.148789,-1.790392,-131.91325,-0.324401,0.764737,-0.19895,-1.400716,-0.026905,1.015063,0.385448
383,-0.618259,-0.157143,0.119769,9.154989,-1.773992,-131.879812,-0.32494,0.764833,-0.19895,-1.400704,-0.026881,1.015291,0.385448
384,-0.618049,-0.157353,0.119786,9.168469,-1.740798,-131.8477,-0.325396,0.764833,-0.19895,-1.400728,-0.026881,1.015902,0.38546
385,-0.617809,-0.157435,0.119838,9.187335,-1.688593,-131.820112,-0.325719,0.764833,-0.198938,-1.400704,-0.026845,1.016909,0.38546
386,-0.617639,-0.157478,0.119847,9.201506,-1.650487,-131.801866,-0.325935,0.764869,-0.198914,-1.400693,-0.026833,1.017604,0.385472
387,-0.617616,-0.157519,0.119773,9.201497,-1.642138,-131.793442,-0.326031,0.765001,-0.198926,-1.400693,-0.026737,1.017616,0.38546
388,-0.617613,-0.157524,0.119674,9.198013,-1.631527,-131.78302,-0.326103,0.765181,-0.198926,-1.400693,-0.026557,1.017604,0.385472
389,-0.617633,-0.157505,0.119538,9.188507,-1.612002,-131.765867,-0.326199,0.765468,-0.198926,-1.400657,-0.026174,1.01764,0.38546
390,-0.617656,-0.157557,0.119418,9.182142,-1.597254,-131.746111,-0.326367,0.765756,-0.198926,-1.400549,-0.025886,1.017688,0.385484
391,-0.617551,-0.157657,0.119318,9.192184,-1.568027,-131.727278,-0.326606,0.765996,-0.198938,-1.400465,-0.025802,1.018083,0.385472
392,-0.61737,-0.157735,0.119242,9.203045,-1.517024,-131.696296,-0.326942,0.766211,-0.198926,-1.400429,-0.025587,1.018826,0.38546
393,-0.616995,-0.157606,0.11935,9.211744,-1.375175,-131.61672,-0.327421,0.766391,-0.198926,-1.400321,-0.024604,1.021223,0.385472
394,-0.61662,-0.157244,0.119567,9.196768,-1.158963,-131.48905,-0.327996,0.766739,-0.198926,-1.400009,-0.022543,1.024807,0.385472
395,-0.616592,-0.156729,0.119865,9.064267,-0.827179,-131.203668,-0.329411,0.767757,-0.19889,-1.399206,-0.017198,1.029588,0.385472
396,-0.616753,-0.156625,0.119881,9.003924,-0.759713,-131.11831,-0.32983,0.768153,-0.19889,-1.398967,-0.015424,1.030283,0.385484
397,-0.617065,-0.156613,0.119771,8.927491,-0.709684,-131.028737,-0.330345,0.768812,-0.19889,-1.398595,-0.013435,1.030463,0.385448
398,-0.617306,-0.156876,0.119473,8.896848,-0.683894,-130.968819,-0.330921,0.769759,-0.198902,-1.397936,-0.012464,1.030475,0.38546
399,-0.617536,-0.157274,0.119196,8.901767,-0.686029,-130.949312,-0.331376,0.770693,-0.198902,-1.396977,-0.012416,1.030499,0.385448
400,-0.617823,-0.15766,0.118973,8.903944,-0.698478,-130.936286,-0.331771,0.771568,-0.19889,-1.395947,-0.012416,1.030463,0.385436
401,-0.618069,-0.158034,0.11876,8.907933,-0.706929,-130.919687,-0.332167,0.772395,-0.19889,-1.394988,-0.012416,1.030487,0.38546
402,-0.618242,-0.158376,0.118589,8.911235,-0.710356,-130.902633,-0.332574,0.773054,-0.198878,-1.394233,-0.012404,1.030547,0.385448
403,-0.618369,-0.158737,0.118412,8.916798,-0.711607,-130.883827,-0.333018,0.773677,-0.198878,-1.393562,-0.012416,1.030607,0.385424
404,-0.618408,-0.159093,0.118288,8.930433,-0.692306,-130.855784,-0.333521,0.774265,-0.19889,-1.392867,-0.012416,1.031122,0.385424
405,-0.618424,-0.159355,0.118205,8.948024,-0.650836,-130.825577,-0.333965,0.774888,-0.19889,-1.392064,-0.01232,1.032105,0.385424
406,-0.618229,-0.159459,0.118264,8.998721,-0.522893,-130.779771,-0.334408,0.775655,-0.19889,-1.390829,-0.012152,1.035017,0.385436
407,-0.618111,-0.159556,0.118388,9.044846,-0.377979,-130.722846,-0.334911,0.776566,-0.198878,-1.389248,-0.011745,1.038397,0.385436
408,-0.618115,-0.159534,0.118449,9.063349,-0.212239,-130.641386,-0.335439,0.777728,-0.198866,-1.387582,-0.010594,1.041824,0.385436
409,-0.618225,-0.159561,0.118398,9.089273,-0.057611,-130.571961,-0.335894,0.779202,-0.198866,-1.385592,-0.009612,1.04512,0.385448
410,-0.618237,-0.15967,0.118215,9.15913,0.128113,-130.516875,-0.336361,0.781144,-0.198878,-1.383076,-0.009144,1.04923,0.385424
411,-0.618688,-0.159976,0.117931,9.262672,0.313259,-130.489199,-0.336721,0.784236,-0.19889,-1.378618,-0.009132,1.054312,0.385401
412,-0.618927,-0.160128,0.117863,9.292206,0.36108,-130.484553,-0.336853,0.78529,-0.19889,-1.376976,-0.009144,1.05587,0.385353
413,-0.619451,-0.160412,0.117755,9.332844,0.419743,-130.480671,-0.337033,0.787088,-0.19889,-1.3741,-0.009156,1.058171,0.385305
414,-0.619988,-0.160617,0.117617,9.395495,0.519321,-130.478001,-0.337128,0.789305,-0.198878,-1.370624,-0.009204,1.061466,0.385281
415,-0.620518,-0.160892,0.117477,9.461263,0.61335,-130.473911,-0.337272,0.791534,-0.198902,-1.367113,-0.009324,1.064714,0.385257
416,-0.621149,-0.161212,0.117365,9.610327,0.855199,-130.453111,-0.337548,0.795381,-0.198902,-1.360881,-0.009612,1.072024,0.385257
417,-0.62122,-0.161271,0.117368,9.658256,0.939519,-130.44266,-0.337656,0.796364,-0.198902,-1.359263,-0.009695,1.074349,0.385245
418,-0.621276,-0.16136,0.117421,9.713745,1.042986,-130.42237,-0.337836,0.797454,-0.198926,-1.357382,-0.009731,1.077202,0.385245
419,-0.621433,-0.161484,0.11748,9.78112,1.172619,-130.398092,-0.338087,0.798964,-0.198902,-1.354769,-0.009755,1.080869,0.385245
420,-0.621711,-0.161795,0.117517,9.855942,1.312901,-130.361864,-0.338543,0.80093,-0.198914,-1.351425,-0.009731,1.085039,0.385221
421,-0.621807,-0.161876,0.117496,9.871321,1.340193,-130.353669,-0.33865,0.801433,-0.198902,-1.350622,-0.009731,1.08589,0.385245
422,-0.622132,-0.162124,0.117383,9.87974,1.340463,-130.349936,-0.33883,0.802308,-0.198902,-1.349304,-0.009743,1.086393,0.385245
423,-0.622589,-0.162405,0.117197,9.878147,1.316982,-130.35352,-0.338974,0.803302,-0.19889,-1.34789,-0.009743,1.086417,0.385245
424,-0.622716,-0.16248,0.117129,9.877901,1.310353,-130.35464,-0.338998,0.803602,-0.198902,-1.347507,-0.009731,1.086393,0.385245
425,-0.622808,-0.162582,0.117103,9.877848,1.303152,-130.353108,-0.339082,0.803794,-0.198902,-1.347195,-0.009755,1.086393,0.385245
426,-0.622964,-0.162756,0.117082,9.87448,1.29194,-130.346838,-0.33925,0.804081,-0.198902,-1.346692,-0.009731,1.086405,0.385245
427,-0.623189,-0.16296,0.117049,9.871248,1.274241,-130.344122,-0.339405,0.804477,-0.198902,-1.345997,-0.009743,1.086393,0.385245
428,-0.623405,-0.163224,0.11703,9.868359,1.255853,-130.337105,-0.339657,0.80486,-0.19889,-1.345277,-0.009779,1.086405,0.385245
429,-0.623585,-0.163478,0.116947,9.86887,1.243217,-130.328997,-0.339897,0.805316,-0.198902,-1.344618,-0.009803,1.086405,0.385245
430,-0.623772,-0.163913,0.116731,9.872614,1.235033,-130.306751,-0.3404,0.806083,-0.198914,-1.343755,-0.009803,1.086393,0.385245
431,-0.623812,-0.164047,0.116657,9.874287,1.234358,-130.298962,-0.340568,0.80631,-0.198914,-1.343528,-0.009803,1.086393,0.385245
432,-0.623834,-0.164273,0.11648,9.880288,1.239996,-130.283423,-0.34088,0.806742,-0.198914,-1.343216,-0.009803,1.086405,0.385245
433,-0.623867,-0.164505,0.116261,9.88775,1.247357,-130.269019,-0.341191,0.807269,-0.198914,-1.342845,-0.009803,1.086417,0.385233
434,-0.623954,-0.164793,0.116104,9.890591,1.245444,-130.251495,-0.341563,0.807749,-0.198902,-1.342365,-0.009803,1.086405,0.385245
435,-0.624075,-0.165089,0.115985,9.891722,1.238637,-130.237003,-0.341922,0.808204,-0.19889,-1.341814,-0.009815,1.086393,0.385233
436,-0.624368,-0.165516,0.115802,9.893921,1.220854,-130.222521,-0.34233,0.809043,-0.198914,-1.340699,-0.009839,1.086393,0.385233
437,-0.624438,-0.16565,0.115724,9.896964,1.217721,-130.218703,-0.342473,0.809319,-0.198902,-1.340376,-0.009887,1.086405,0.385233
438,-0.624613,-0.16587,0.115555,9.900936,1.211722,-130.212497,-0.342677,0.809918,-0.198902,-1.339693,-0.009911,1.086417,0.385245
439,-0.624854,-0.166252,0.115296,9.910684,1.20009,-130.203344,-0.343025,0.810817,-0.198914,-1.338662,-0.010031,1.086417,0.385257
440,-0.625061,-0.166587,0.115055,9.918355,1.191749,-130.195944,-0.343348,0.81162,-0.198914,-1.337775,-0.010115,1.086405,0.385233
441,-0.625396,-0.167021,0.114851,9.919409,1.172152,-130.181941,-0.343756,0.812542,-0.198926,-1.336553,-0.010127,1.086393,0.385245
442,-0.625838,-0.167525,0.114619,9.918187,1.147207,-130.16905,-0.344223,0.813669,-0.198914,-1.335007,-0.010127,1.086393,0.385233
443,-0.626365,-0.168125,0.114473,9.911533,1.10956,-130.151735,-0.344774,0.814771,-0.198914,-1.333245,-0.010115,1.086393,0.385233
444,-0.626965,-0.168722,0.114188,9.909898,1.075102,-130.139775,-0.345278,0.816221,-0.198902,-1.331208,-0.010127,1.086405,0.385245
445,-0.627615,-0.169328,0.113849,9.907982,1.040155,-130.130548,-0.345769,0.817827,-0.19889,-1.329027,-0.010115,1.086393,0.385233
446,-0.628256,-0.169875,0.113495,9.909573,1.006728,-130.127845,-0.346141,0.819445,-0.198914,-1.32687,-0.010127,1.086393,0.385209
447,-0.628962,-0.170374,0.112935,9.917955,0.983665,-130.135635,-0.346428,0.821506,-0.198902,-1.324449,-0.010151,1.086417,0.385149
448,-0.629729,-0.170878,0.112384,9.925418,0.953896,-130.153562,-0.346668,0.823616,-0.19889,-1.321884,-0.010211,1.086405,0.385005
449,-0.630537,-0.17146,0.111822,9.94141,0.91397,-130.168338,-0.346908,0.825833,-0.198914,-1.319092,-0.01045,1.086417,0.385017
450,-0.631874,-0.172612,0.110906,10.007578,0.814518,-130.235037,-0.347231,0.829524,-0.198914,-1.314071,-0.011901,1.086441,0.385005
451,-0.632244,-0.172971,0.110648,10.034841,0.781083,-130.262184,-0.347315,0.830567,-0.19889,-1.312584,-0.012536,1.086465,0.385005
452,-0.63293,-0.173516,0.110194,10.072107,0.729501,-130.301806,-0.347387,0.832436,-0.198902,-1.309996,-0.013339,1.086525,0.385017
453,-0.633691,-0.173951,0.109786,10.086459,0.703958,-130.317127,-0.347519,0.834402,-0.198902,-1.307299,-0.013494,1.086921,0.385029
454,-0.634172,-0.174219,0.109465,10.106066,0.718927,-130.319701,-0.347651,0.835995,-0.198902,-1.305202,-0.013494,1.087796,0.385017
455,-0.634332,-0.174311,0.109402,10.208151,0.917006,-130.287191,-0.347914,0.838344,-0.198902,-1.301487,-0.013494,1.093081,0.385005
456,-0.634269,-0.174299,0.10946,10.243974,0.992351,-130.271185,-0.34801,0.838884,-0.198914,-1.300528,-0.013482,1.094974,0.385005
457,-0.634113,-0.174203,0.109578,10.30829,1.129448,-130.246336,-0.348118,0.839723,-0.198902,-1.299006,-0.013494,1.09833,0.385017
458,-0.634098,-0.174197,0.109693,10.359916,1.23453,-130.2274,-0.348238,0.840573,-0.198902,-1.297388,-0.013506,1.101158,0.385005
459,-0.634179,-0.174209,0.109744,10.388029,1.290271,-130.217992,-0.348286,0.841209,-0.198902,-1.296214,-0.013494,1.1028,0.385017
460,-0.634383,-0.174337,0.109585,10.391511,1.283773,-130.220812,-0.348334,0.841808,-0.198914,-1.295495,-0.013506,1.102836,0.385017
461,-0.634487,-0.174436,0.109422,10.395124,1.283813,-130.220122,-0.348406,0.842263,-0.198926,-1.295076,-0.013494,1.102824,0.385005
462,-0.634517,-0.174552,0.109337,10.396825,1.284571,-130.212661,-0.348561,0.842491,-0.198914,-1.294872,-0.013494,1.102824,0.385017
463,-0.634511,-0.174629,0.109304,10.397098,1.285631,-130.208785,-0.348681,0.842563,-0.198902,-1.294824,-0.013494,1.102812,0.384981
464,-0.634573,-0.174657,0.109343,10.393867,1.276127,-130.207694,-0.348669,0.842563,-0.198926,-1.294704,-0.013482,1.102764,0.385017
465,-0.634733,-0.174729,0.109461,10.384606,1.255408,-130.21242,-0.348693,0.842539,-0.198902,-1.294368,-0.013494,1.102716,0.384993
466,-0.634888,-0.174832,0.109555,10.37458,1.229618,-130.211345,-0.348729,0.842527,-0.198926,-1.294081,-0.013482,1.102536,0.385029
467,-0.635161,-0.174931,0.10967,10.356898,1.193079,-130.21892,-0.348741,0.842563,-0.19889,-1.293601,-0.013458,1.102261,0.385017
468,-0.635395,-0.175045,0.109841,10.345429,1.161,-130.223608,-0.348741,0.842551,-0.198914,-1.293086,-0.01347,1.102189,0.385017
469,-0.635619,-0.175136,0.110006,10.333622,1.133617,-130.227985,-0.348753,0.842539,-0.198902,-1.292595,-0.01347,1.102165,0.385017
470,-0.635783,-0.175211,0.110084,10.324207,1.109049,-130.233369,-0.348753,0.842551,-0.198902,-1.292295,-0.013482,1.101985,0.385005
471,-0.635998,-0.17533,0.110121,10.305637,1.064249,-130.238378,-0.348765,0.842539,-0.198914,-1.292103,-0.01347,1.101338,0.385029
472,-0.63635,-0.175506,0.110038,10.268916,0.977044,-130.256914,-0.348753,0.842539,-0.19889,-1.292079,-0.013482,1.099684,0.385017
473,-0.636971,-0.175884,0.109841,10.203265,0.814805,-130.284361,-0.348777,0.842587,-0.198902,-1.292079,-0.013494,1.096544,0.385029
474,-0.637665,-0.176249,0.109623,10.130623,0.639401,-130.317516,-0.348753,0.842647,-0.19889,-1.292079,-0.013494,1.093129,0.385041
475,-0.638573,-0.176778,0.109253,10.035964,0.406801,-130.361386,-0.348777,0.842838,-0.198878,-1.292091,-0.013506,1.088479,0.385017
476,-0.639431,-0.177271,0.108849,9.951065,0.188217,-130.403708,-0.348753,0.843126,-0.198902,-1.292067,-0.013542,1.084069,0.385017
477,-0.640124,-0.17778,0.108442,9.890575,-0.009978,-130.449244,-0.348777,0.84339,-0.19889,-1.292079,-0.013914,1.080114,0.385029
478,-0.64064,-0.178155,0.108087,9.848529,-0.157119,-130.487889,-0.348765,0.843665,-0.19889,-1.292079,-0.014225,1.077118,0.385005
479,-0.64087,-0.178298,0.107888,9.825858,-0.216133,-130.497734,-0.348777,0.843857,-0.19889,-1.292103,-0.014225,1.075787,0.385029
480,-0.640864,-0.178343,0.107829,9.827782,-0.216052,-130.496324,-0.348825,0.843953,-0.198902,-1.292079,-0.014237,1.075727,0.385017
481,-0.640859,-0.178349,0.10781,9.828798,-0.21438,-130.494956,-0.348837,0.843989,-0.198902,-1.292067,-0.014237,1.075739,0.385029
482,-0.640863,-0.178345,0.107803,9.829029,-0.216679,-130.496569,-0.348813,0.843989,-0.198914,-1.292079,-0.014249,1.075692,0.385029
483,-0.640996,-0.178422,0.107797,9.81527,-0.24847,-130.500924,-0.348825,0.843977,-0.198914,-1.292044,-0.014237,1.075128,0.385029
484,-0.641515,-0.178756,0.10764,9.766596,-0.390807,-130.531502,-0.348825,0.844001,-0.198902,-1.292032,-0.014429,1.072444,0.385029
485,-0.642206,-0.179172,0.107483,9.695749,-0.572622,-130.562369,-0.348837,0.843989,-0.198914,-1.292032,-0.014489,1.069004,0.385041
486,-0.64309,-0.179834,0.107232,9.614327,-0.828002,-130.613728,-0.348885,0.843989,-0.19895,-1.292032,-0.014897,1.064247,0.385029
487,-0.644113,-0.180642,0.106893,9.529833,-1.137079,-130.686979,-0.348909,0.844013,-0.198962,-1.292032,-0.015676,1.05853,0.385017
488,-0.64525,-0.181461,0.106569,9.431361,-1.469957,-130.763465,-0.348909,0.843989,-0.19895,-1.292056,-0.016395,1.052358,0.385017
489,-0.646876,-0.182623,0.106124,9.285178,-1.935549,-130.858193,-0.348957,0.844001,-0.198974,-1.292079,-0.017186,1.043658,0.385041
490,-0.647099,-0.18292,0.106021,9.276849,-2.025806,-130.886563,-0.348993,0.843989,-0.198974,-1.292079,-0.017725,1.042088,0.385041
491,-0.647133,-0.183188,0.105888,9.302084,-2.088499,-130.926659,-0.348981,0.844013,-0.198962,-1.292056,-0.018696,1.041141,0.385041
492,-0.647037,-0.183294,0.105821,9.326808,-2.09906,-130.944756,-0.348993,0.844013,-0.19895,-1.292091,-0.019259,1.041045,0.385041
493,-0.647045,-0.183316,0.105833,9.3271,-2.101258,-130.944963,-0.349005,0.844013,-0.198962,-1.292056,-0.019271,1.041045,0.385029
494,-0.647069,-0.183342,0.105839,9.324466,-2.106349,-130.942659,-0.349029,0.844013,-0.198962,-1.292032,-0.019259,1.040973,0.385053
495,-0.64709,-0.183364,0.105838,9.322747,-2.112168,-130.943269,-0.349041,0.844013,-0.198962,-1.29202,-0.019271,1.040877,0.385053
496,-0.647187,-0.183426,0.105824,9.312894,-2.136441,-130.947949,-0.349053,0.844013,-0.198962,-1.292008,-0.019271,1.040422,0.385029
497,-0.647383,-0.183523,0.105776,9.293898,-2.185328,-130.955674,-0.349029,0.844037,-0.198974,-1.291996,-0.019271,1.039487,0.385053
498,-0.647576,-0.183623,0.105785,9.275294,-2.229639,-130.962425,-0.349041,0.844013,-0.198962,-1.291924,-0.019271,1.038732,0.385053
499,-0.647996,-0.183855,0.10572,9.234647,-2.333648,-130.980147,-0.349041,0.844025,-0.198962,-1.291864,-0.019295,1.036803,0.385053
500,-0.648785,-0.18436,0.105549,9.161758,-2.549911,-131.021873,-0.349041,0.844013,-0.198962,-1.291864,-0.01957,1.032764,0.385077
501,-0.649664,-0.184967,0.105334,9.081559,-2.799702,-131.072121,-0.349053,0.844001,-0.198986,-1.291912,-0.019942,1.028066,0.385065
502,-0.650634,-0.185709,0.105072,9.007887,-3.08969,-131.143813,-0.349053,0.844013,-0.198974,-1.2919,-0.020733,1.022949,0.385065
503,-0.651486,-0.186401,0.104815,8.946683,-3.354808,-131.211778,-0.349029,0.844037,-0.19901,-1.291876,-0.021596,1.017916,0.385053
504,-0.652082,-0.186996,0.10463,8.910478,-3.558686,-131.265117,-0.349053,0.844025,-0.199058,-1.291876,-0.022423,1.014272,0.385065
505,-0.652293,-0.187263,0.104541,8.903317,-3.644624,-131.292076,-0.349041,0.844013,-0.199106,-1.2919,-0.022902,1.012762,0.385065
506,-0.652371,-0.187493,0.10451,8.905894,-3.693795,-131.301879,-0.349053,0.844013,-0.199262,-1.291876,-0.02319,1.011983,0.385065
507,-0.652344,-0.187731,0.104528,8.917548,-3.723394,-131.299529,-0.349041,0.844001,-0.199597,-1.291852,-0.023345,1.011624,0.385053
508,-0.6522,-0.18798,0.104551,8.942833,-3.734823,-131.291147,-0.349029,0.844001,-0.200029,-1.29184,-0.023537,1.011636,0.385053
509,-0.652058,-0.188336,0.104604,8.976126,-3.759395,-131.284822,-0.349029,0.843989,-0.200544,-1.291732,-0.023909,1.011588,0.385077
510,-0.652098,-0.188951,0.104826,9.000455,-3.8283,-131.258919,-0.349041,0.843977,-0.201395,-1.291217,-0.024148,1.011228,0.385245
511,-0.652222,-0.189174,0.104913,8.997333,-3.86858,-131.255302,-0.349041,0.843977,-0.201647,-1.290977,-0.024172,1.010809,0.385257
512,-0.652502,-0.189678,0.10512,8.988266,-3.959441,-131.246201,-0.349041,0.843965,-0.202234,-1.29045,-0.024172,1.00985,0.385257
513,-0.652924,-0.190412,0.105439,8.979654,-4.095061,-131.241761,-0.349041,0.843929,-0.203013,-1.289611,-0.024352,1.008496,0.385257
514,-0.653222,-0.191149,0.105866,8.995741,-4.197166,-131.233649,-0.349041,0.843917,-0.203864,-1.288484,-0.024676,1.008112,0.385257
515,-0.653446,-0.191938,0.106322,9.032077,-4.291674,-131.233563,-0.349053,0.843917,-0.204727,-1.287214,-0.025311,1.008089,0.385245
516,-0.653682,-0.192712,0.10678,9.076624,-4.391088,-131.24773,-0.349029,0.843905,-0.205494,-1.285872,-0.026222,1.008089,0.385245
517,-0.653817,-0.193447,0.107137,9.125614,-4.480407,-131.263087,-0.349053,0.843881,-0.206165,-1.284793,-0.027228,1.008017,0.385269
518,-0.653887,-0.194137,0.107338,9.197051,-4.582932,-131.320949,-0.349029,0.843821,-0.206524,-1.28393,-0.029038,1.007585,0.385281
519,-0.654212,-0.194834,0.107308,9.235042,-4.749805,-131.406757,-0.349029,0.843797,-0.206572,-1.283415,-0.030967,1.00544,0.385257
520,-0.654728,-0.195748,0.107011,9.255417,-5.007712,-131.518757,-0.349041,0.843809,-0.206584,-1.283319,-0.03328,1.001186,0.385281
521,-0.655327,-0.196443,0.106782,9.240281,-5.237717,-131.603881,-0.349029,0.843809,-0.206572,-1.283295,-0.03473,0.997171,0.385269
522,-0.65572,-0.196901,0.106686,9.21489,-5.376817,-131.630473,-0.349041,0.843821,-0.206776,-1.283307,-0.035114,0.994666,0.385269
523,-0.65571,-0.196922,0.106687,9.215365,-5.377995,-131.628808,-0.349041,0.843821,-0.206824,-1.283319,-0.03509,0.994642,0.385257
524,-0.655682,-0.196974,0.10669,9.219177,-5.380939,-131.624663,-0.349041,0.843821,-0.20692,-1.283331,-0.035102,0.994618,0.385281
525,-0.655633,-0.197084,0.106723,9.226526,-5.386879,-131.615773,-0.349029,0.843809,-0.207148,-1.283319,-0.03509,0.994618,0.385305
526,-0.655621,-0.19716,0.106729,9.229229,-5.393947,-131.610966,-0.349029,0.843821,-0.207279,-1.283307,-0.035078,0.994534,0.385317
527,-0.656005,-0.197403,0.106668,9.192721,-5.496613,-131.627024,-0.349017,0.843833,-0.207339,-1.283319,-0.035102,0.992581,0.385317
528,-0.656157,-0.197465,0.106658,9.178254,-5.53178,-131.632438,-0.349005,0.843833,-0.207327,-1.283295,-0.035102,0.991934,0.385341
529,-0.656258,-0.197518,0.106721,9.167283,-5.55498,-131.635178,-0.349017,0.843749,-0.207327,-1.283259,-0.035078,0.991598,0.385317
530,-0.656305,-0.197548,0.106823,9.163319,-5.563216,-131.633092,-0.349029,0.843653,-0.207339,-1.283163,-0.035066,0.991634,0.385329
531,-0.656431,-0.197581,0.107182,9.146758,-5.5947,-131.633888,-0.349017,0.843162,-0.207327,-1.283091,-0.035066,0.991574,0.385329
532,-0.656477,-0.197605,0.107328,9.141669,-5.60582,-131.633885,-0.349017,0.842982,-0.207339,-1.283031,-0.035066,0.991598,0.385317
533,-0.656621,-0.19766,0.107576,9.130226,-5.630841,-131.633526,-0.349017,0.842743,-0.207339,-1.282792,-0.035066,0.991598,0.385341
534,-0.657011,-0.197771,0.108049,9.094466,-5.706951,-131.643314,-0.348981,0.842215,-0.207291,-1.28242,-0.035066,0.991011,0.385341
535,-0.657288,-0.197905,0.108172,9.069694,-5.769125,-131.652543,-0.348969,0.842083,-0.207303,-1.282264,-0.035066,0.990112,0.385329
536,-0.657838,-0.198197,0.108278,9.021806,-5.893883,-131.66904,-0.348957,0.842012,-0.207351,-1.281977,-0.035054,0.988111,0.385341
537,-0.658941,-0.198804,0.108408,8.92701,-6.142847,-131.70457,-0.348993,0.841976,-0.207387,-1.281402,-0.035078,0.984,0.385341
538,-0.659173,-0.19893,0.108391,8.905649,-6.197605,-131.713235,-0.348993,0.842,-0.207399,-1.281342,-0.035066,0.982994,0.385329
539,-0.659382,-0.199014,0.108367,8.885052,-6.246994,-131.721192,-0.348981,0.842,-0.207375,-1.281342,-0.035066,0.982047,0.385353
540,-0.659506,-0.199206,0.108352,8.87469,-6.293493,-131.723249,-0.349005,0.842012,-0.207531,-1.281342,-0.035078,0.981208,0.385329
541,-0.659564,-0.199563,0.108352,8.873349,-6.350103,-131.712591,-0.349029,0.842035,-0.207998,-1.281354,-0.035066,0.980273,0.385341
542,-0.659564,-0.199793,0.108422,8.879901,-6.379382,-131.704877,-0.348993,0.842012,-0.208394,-1.281282,-0.035066,0.979962,0.385329
543,-0.659569,-0.199976,0.108559,8.884968,-6.397473,-131.695615,-0.349005,0.841928,-0.20867,-1.281126,-0.035066,0.979962,0.385329
544,-0.659583,-0.200177,0.108716,8.890101,-6.419427,-131.686143,-0.349005,0.841832,-0.208981,-1.280946,-0.035066,0.979938,0.385329
545,-0.659605,-0.200458,0.108849,8.898202,-6.450624,-131.673934,-0.348993,0.841808,-0.209425,-1.280718,-0.035066,0.97977,0.385341
546,-0.659622,-0.200967,0.108972,8.908646,-6.512751,-131.656871,-0.349017,0.841784,-0.210156,-1.280551,-0.03509,0.979063,0.385317
547,-0.659688,-0.201667,0.109011,8.91339,-6.6186,-131.637276,-0.349017,0.841796,-0.21115,-1.280563,-0.035102,0.977409,0.385317
548,-0.659708,-0.202442,0.109085,8.925111,-6.726082,-131.611633,-0.349005,0.841796,-0.212313,-1.280551,-0.035114,0.975827,0.385329
549,-0.659928,-0.203412,0.10913,8.9164,-6.89655,-131.590945,-0.349005,0.841796,-0.213595,-1.280587,-0.035102,0.973035,0.385329
550,-0.660244,-0.204293,0.109164,8.898542,-7.070583,-131.581359,-0.348993,0.841808,-0.214674,-1.280575,-0.035114,0.970134,0.385305
551,-0.660656,-0.205241,0.109191,8.869906,-7.269075,-131.57159,-0.349017,0.84182,-0.21574,-1.280563,-0.035114,0.966767,0.385317
552,-0.66107,-0.206084,0.109172,8.840083,-7.456476,-131.56903,-0.349017,0.841868,-0.216663,-1.280587,-0.035126,0.963483,0.385305
553,-0.661566,-0.206681,0.10909,8.797701,-7.62595,-131.578958,-0.349005,0.841952,-0.217166,-1.280623,-0.035126,0.960331,0.385305
554,-0.662045,-0.207132,0.109053,8.754981,-7.771604,-131.591904,-0.349005,0.841976,-0.217454,-1.280623,-0.035138,0.957647,0.385305
555,-0.662416,-0.207386,0.109,8.720629,-7.870479,-131.603342,-0.349005,0.842023,-0.217538,-1.280611,-0.035138,0.955765,0.385329
556,-0.662717,-0.207576,0.108856,8.693658,-7.947552,-131.616627,-0.349005,0.842191,-0.217574,-1.280623,-0.035138,0.954136,0.385317
557,-0.66275,-0.207581,0.108775,8.691556,-7.95232,-131.619476,-0.349005,0.842299,-0.21755,-1.280623,-0.035138,0.953932,0.385317
558,-0.662736,-0.207584,0.108677,8.695582,-7.946613,-131.619928,-0.349005,0.842455,-0.217562,-1.280599,-0.035138,0.95392,0.385317
