image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
189,-0.633864,-0.082362,0.108806,1.953489,5.288142,136.565119,-0.19176,0.743897,-0.141594,-1.47557,-0.001714,0.942978,-1.055667
190,-0.634016,-0.082014,0.108778,1.942239,5.266243,136.538573,-0.191748,0.743897,-0.140971,-1.47551,-0.001702,0.942978,-1.055643
191,-0.634132,-0.081719,0.108731,1.93092,5.248247,136.5141,-0.19176,0.743909,-0.140419,-1.475498,-0.001702,0.942954,-1.055655
192,-0.634259,-0.081441,0.108699,1.922213,5.230368,136.490504,-0.19176,0.743921,-0.139904,-1.47545,-0.001702,0.94293,-1.055667
193,-0.634363,-0.081253,0.108679,1.918178,5.218006,136.473185,-0.191748,0.743945,-0.139556,-1.475378,-0.001714,0.942906,-1.055679
194,-0.634437,-0.081177,0.108714,1.920579,5.209502,136.467065,-0.191748,0.743909,-0.139401,-1.475306,-0.001714,0.942894,-1.055667
195,-0.634518,-0.081163,0.108751,1.924904,5.201851,136.467398,-0.19176,0.743921,-0.139353,-1.475174,-0.001654,0.942882,-1.055667
196,-0.634702,-0.081103,0.108863,1.930725,5.177808,136.477681,-0.191736,0.743921,-0.139341,-1.474911,-0.001271,0.94287,-1.055667
197,-0.634955,-0.080914,0.109008,1.921736,5.127262,136.506346,-0.191748,0.743909,-0.139257,-1.474671,-0.000288,0.94287,-1.055667
198,-0.635199,-0.080715,0.10912,1.915136,5.084438,136.523422,-0.191748,0.743921,-0.139089,-1.474419,0.000455,0.94287,-1.055655
199,-0.635444,-0.080408,0.109205,1.896534,5.031668,136.540914,-0.19176,0.743933,-0.138801,-1.474264,0.001414,0.94287,-1.055679
200,-0.635776,-0.079807,0.10931,1.843996,4.929943,136.596621,-0.19176,0.743945,-0.13843,-1.474264,0.003595,0.94287,-1.055655
201,-0.636126,-0.079142,0.109423,1.787819,4.822478,136.650031,-0.191748,0.743933,-0.137987,-1.474288,0.00586,0.94287,-1.055655
202,-0.636466,-0.078498,0.109517,1.735038,4.721773,136.69404,-0.191748,0.743933,-0.137495,-1.4743,0.007921,0.942858,-1.055679
203,-0.637049,-0.077433,0.10963,1.628103,4.537266,136.808304,-0.191748,0.744136,-0.136956,-1.474288,0.01214,0.94287,-1.055655
204,-0.637171,-0.077248,0.109658,1.607144,4.498845,136.834936,-0.191772,0.744184,-0.136884,-1.474276,0.013039,0.942858,-1.055667
205,-0.637264,-0.077066,0.109663,1.581856,4.463267,136.863649,-0.191772,0.744268,-0.136872,-1.474288,0.013985,0.942882,-1.055691
206,-0.637458,-0.076775,0.109747,1.548206,4.395898,136.920087,-0.191772,0.744304,-0.136884,-1.4743,0.015639,0.942846,-1.055655
207,-0.637568,-0.076612,0.109801,1.529516,4.359861,136.947393,-0.191772,0.744316,-0.136872,-1.474288,0.016514,0.942858,-1.055667
208,-0.637603,-0.076539,0.109824,1.520024,4.345033,136.961335,-0.191772,0.744316,-0.136872,-1.4743,0.016898,0.942882,-1.055643
209,-0.637626,-0.076518,0.10983,1.520212,4.341202,136.960666,-0.19176,0.744316,-0.13686,-1.474288,0.016957,0.942858,-1.055667
210,-0.637634,-0.076488,0.10983,1.517362,4.337334,136.962374,-0.19176,0.744316,-0.136836,-1.4743,0.017041,0.942858,-1.055667
211,-0.637662,-0.076427,0.109831,1.514137,4.332359,136.959036,-0.19176,0.744316,-0.13674,-1.474288,0.017089,0.94287,-1.055679
212,-0.637714,-0.076317,0.109827,1.510258,4.324147,136.95245,-0.19176,0.744316,-0.136548,-1.474264,0.017125,0.94287,-1.055667
213,-0.637757,-0.076159,0.109794,1.501289,4.314584,136.943296,-0.191772,0.744328,-0.136273,-1.474288,0.017173,0.94287,-1.055655
214,-0.637875,-0.075853,0.109764,1.488316,4.292757,136.925283,-0.191784,0.744328,-0.135757,-1.474288,0.017293,0.942858,-1.055667
215,-0.638061,-0.075405,0.109753,1.466198,4.25536,136.905888,-0.191772,0.744316,-0.135062,-1.474264,0.017653,0.942858,-1.055655
216,-0.638268,-0.074841,0.109713,1.436572,4.211226,136.882671,-0.191772,0.744316,-0.134188,-1.474276,0.018072,0.94287,-1.055631
217,-0.638478,-0.074288,0.109659,1.412775,4.172458,136.846984,-0.191772,0.744316,-0.133253,-1.474276,0.018276,0.942834,-1.055655
218,-0.638757,-0.073711,0.109574,1.403748,4.128532,136.799391,-0.191784,0.744316,-0.132162,-1.474276,0.018288,0.942511,-1.055667
219,-0.639091,-0.073254,0.109503,1.418551,4.080251,136.759535,-0.191772,0.744316,-0.131263,-1.474252,0.018288,0.941828,-1.055655
220,-0.639489,-0.072844,0.109405,1.451208,4.021875,136.720172,-0.191796,0.744316,-0.130365,-1.474288,0.018288,0.940725,-1.055667
221,-0.639943,-0.072532,0.109331,1.501835,3.960174,136.687535,-0.191796,0.744328,-0.129634,-1.474252,0.0183,0.939395,-1.055667
222,-0.64013,-0.072233,0.10932,1.500729,3.935208,136.662821,-0.191796,0.744328,-0.129058,-1.474156,0.0183,0.939251,-1.055655
223,-0.640333,-0.071983,0.109366,1.500242,3.912262,136.640912,-0.191808,0.744316,-0.128555,-1.47394,0.018312,0.939251,-1.055667
224,-0.640528,-0.07175,0.109408,1.499771,3.890353,136.620933,-0.19182,0.744316,-0.128088,-1.473724,0.018336,0.939251,-1.055679
225,-0.640731,-0.071514,0.109456,1.496011,3.862326,136.611615,-0.191832,0.744328,-0.12768,-1.473521,0.018563,0.939239,-1.055667
226,-0.640962,-0.071136,0.109532,1.473719,3.807863,136.625681,-0.191832,0.744304,-0.127285,-1.473449,0.019498,0.939215,-1.055655
227,-0.641282,-0.070566,0.109644,1.414204,3.701422,136.696526,-0.19182,0.744364,-0.127081,-1.473473,0.021991,0.939203,-1.055679
228,-0.641654,-0.070013,0.109823,1.34866,3.57603,136.798322,-0.191832,0.744424,-0.127057,-1.473461,0.025059,0.939191,-1.055655
229,-0.642116,-0.069455,0.110047,1.291269,3.430917,136.910489,-0.191868,0.744436,-0.127057,-1.473461,0.028426,0.938928,-1.055667
230,-0.642916,-0.068951,0.110227,1.296957,3.237914,137.030903,-0.191904,0.744496,-0.127045,-1.473473,0.032022,0.937238,-1.055643
231,-0.643985,-0.06875,0.110332,1.410654,3.037006,137.114482,-0.191916,0.74452,-0.127057,-1.473485,0.034622,0.933834,-1.055667
232,-0.644969,-0.068757,0.11037,1.554788,2.874496,137.165639,-0.19194,0.744544,-0.127069,-1.473473,0.036168,0.930287,-1.055655
233,-0.645798,-0.068943,0.110321,1.722968,2.762383,137.171925,-0.191928,0.744556,-0.127057,-1.473485,0.03648,0.926752,-1.055655
234,-0.646413,-0.069157,0.110269,1.860005,2.685397,137.170668,-0.19194,0.744568,-0.127069,-1.473485,0.03648,0.923995,-1.055655
235,-0.646651,-0.069224,0.110197,1.915088,2.65476,137.167306,-0.191928,0.744616,-0.127057,-1.473545,0.036468,0.922785,-1.055667
236,-0.646673,-0.069205,0.110208,1.917252,2.651726,137.16663,-0.191916,0.744604,-0.127033,-1.473533,0.03648,0.922749,-1.055655
237,-0.646695,-0.069182,0.110212,1.917054,2.649147,137.164665,-0.191928,0.744604,-0.126973,-1.473509,0.03648,0.922749,-1.055655
238,-0.646715,-0.069113,0.110214,1.912717,2.643485,137.162985,-0.191928,0.744592,-0.126877,-1.473521,0.036552,0.922761,-1.055655
239,-0.646806,-0.068948,0.110227,1.901008,2.621226,137.169403,-0.191916,0.744616,-0.126721,-1.473497,0.036971,0.922749,-1.055655
240,-0.646929,-0.068657,0.110247,1.883165,2.590041,137.168317,-0.191916,0.744592,-0.12635,-1.473509,0.037439,0.922749,-1.055667
241,-0.647096,-0.068285,0.11026,1.85945,2.548703,137.170142,-0.191928,0.744592,-0.125871,-1.473509,0.038074,0.922737,-1.055655
242,-0.647295,-0.067825,0.11029,1.829618,2.498072,137.17286,-0.191916,0.74458,-0.125319,-1.473509,0.038889,0.922749,-1.055655
243,-0.647544,-0.067343,0.110357,1.788089,2.425847,137.204624,-0.191916,0.744604,-0.124924,-1.473509,0.040375,0.922749,-1.055667
244,-0.647811,-0.066867,0.110472,1.747074,2.348106,137.244349,-0.191916,0.74458,-0.124576,-1.473497,0.041993,0.922761,-1.055655
245,-0.648089,-0.066357,0.110579,1.695944,2.259799,137.296408,-0.19194,0.744592,-0.124253,-1.473521,0.043946,0.922773,-1.055667
246,-0.648174,-0.06623,0.110619,1.689454,2.239284,137.30508,-0.191904,0.74458,-0.124181,-1.473497,0.044341,0.922737,-1.055655
247,-0.648294,-0.06602,0.110674,1.666203,2.200142,137.33232,-0.191904,0.744592,-0.124097,-1.473497,0.045264,0.922761,-1.055655
248,-0.64844,-0.06581,0.110763,1.640023,2.149764,137.374549,-0.191904,0.744592,-0.124109,-1.473509,0.046511,0.922749,-1.055655
249,-0.648582,-0.065608,0.110848,1.613398,2.100478,137.415264,-0.191928,0.744592,-0.124097,-1.473521,0.047721,0.922749,-1.055667
250,-0.648737,-0.065361,0.11094,1.587864,2.050751,137.451863,-0.191904,0.74458,-0.124049,-1.473521,0.048895,0.922749,-1.055655
251,-0.648895,-0.065145,0.111034,1.567564,2.005986,137.48105,-0.191916,0.744556,-0.123941,-1.473485,0.049866,0.922749,-1.055643
252,-0.649005,-0.064938,0.111072,1.550355,1.975496,137.493785,-0.191916,0.744556,-0.123761,-1.473473,0.050477,0.922761,-1.055643
253,-0.64919,-0.064586,0.111115,1.518098,1.920434,137.521123,-0.191916,0.744592,-0.123498,-1.473485,0.051652,0.922737,-1.055655
254,-0.649465,-0.06411,0.111244,1.477136,1.841301,137.560635,-0.191916,0.744556,-0.12315,-1.473473,0.053294,0.922737,-1.055667
255,-0.649737,-0.063566,0.111318,1.431651,1.764667,137.589247,-0.191928,0.744568,-0.122635,-1.473473,0.054804,0.922749,-1.055679
256,-0.650021,-0.063032,0.111384,1.405243,1.706243,137.584298,-0.191916,0.744544,-0.121916,-1.473365,0.055583,0.922737,-1.055667
257,-0.650289,-0.062538,0.111418,1.395506,1.669983,137.544659,-0.191904,0.744508,-0.121017,-1.473173,0.055607,0.922725,-1.055679
258,-0.650578,-0.061966,0.11143,1.381648,1.630571,137.500244,-0.191904,0.744496,-0.119962,-1.472969,0.055607,0.922725,-1.055655
259,-0.650868,-0.061463,0.111452,1.372046,1.593653,137.458718,-0.191916,0.744496,-0.119004,-1.47273,0.055595,0.922713,-1.055655
260,-0.651146,-0.06101,0.111494,1.364958,1.558705,137.421237,-0.191916,0.744484,-0.118153,-1.472478,0.055607,0.922713,-1.055667
261,-0.651529,-0.060532,0.11159,1.365029,1.516289,137.379829,-0.191916,0.744484,-0.117218,-1.472035,0.055607,0.922713,-1.055667
262,-0.651887,-0.060199,0.111719,1.372948,1.480995,137.349556,-0.191904,0.744484,-0.116547,-1.471543,0.055607,0.922725,-1.055655
263,-0.652258,-0.059979,0.111888,1.389374,1.448153,137.324802,-0.191904,0.744484,-0.116043,-1.470968,0.055607,0.922725,-1.055679
264,-0.652575,-0.059818,0.11202,1.405521,1.421694,137.307879,-0.191892,0.74452,-0.115672,-1.470453,0.055607,0.922701,-1.055655
265,-0.652848,-0.059721,0.112177,1.421862,1.399065,137.293966,-0.191904,0.744496,-0.115396,-1.469997,0.055607,0.922713,-1.055679
266,-0.653124,-0.059573,0.112311,1.435785,1.375341,137.278184,-0.191892,0.744496,-0.115061,-1.469554,0.055607,0.922713,-1.055667
267,-0.653426,-0.059444,0.112462,1.452386,1.349362,137.264011,-0.191904,0.744496,-0.114725,-1.469063,0.055619,0.922701,-1.055655
268,-0.653711,-0.059322,0.112609,1.468265,1.326157,137.248739,-0.191904,0.744496,-0.114414,-1.468583,0.055607,0.922713,-1.055655
269,-0.653974,-0.059227,0.112752,1.484139,1.303822,137.237156,-0.191916,0.744484,-0.11415,-1.468152,0.055619,0.922701,-1.055655
270,-0.654199,-0.059096,0.112852,1.492333,1.283104,137.22574,-0.191904,0.744508,-0.113886,-1.467792,0.055691,0.922713,-1.055667
271,-0.654371,-0.058957,0.11294,1.494941,1.260102,137.223567,-0.191904,0.744484,-0.113659,-1.467588,0.055894,0.922689,-1.055643
272,-0.654527,-0.058778,0.113005,1.485684,1.230644,137.230052,-0.191904,0.744496,-0.113467,-1.467457,0.056386,0.922689,-1.055667
273,-0.654697,-0.058555,0.113078,1.470372,1.191369,137.246975,-0.191916,0.744496,-0.113263,-1.467373,0.057117,0.922665,-1.055655
274,-0.654982,-0.058129,0.113196,1.43262,1.110723,137.294042,-0.191904,0.74452,-0.113035,-1.467337,0.058854,0.922569,-1.055667
275,-0.655348,-0.057596,0.113374,1.383629,1.004216,137.360188,-0.191916,0.744508,-0.11276,-1.467313,0.061155,0.922449,-1.055667
276,-0.655797,-0.057138,0.113535,1.367507,0.909817,137.396593,-0.191916,0.74452,-0.112352,-1.467109,0.062761,0.922066,-1.055655
277,-0.656275,-0.056683,0.113699,1.362593,0.821769,137.414784,-0.191904,0.74452,-0.111837,-1.466821,0.064032,0.921646,-1.055667
278,-0.656745,-0.056094,0.113903,1.324211,0.720066,137.454218,-0.191916,0.744544,-0.111286,-1.466522,0.065889,0.92161,-1.055655
279,-0.657155,-0.05571,0.114084,1.309789,0.651207,137.471335,-0.191916,0.744592,-0.110854,-1.46609,0.066968,0.921598,-1.055643
280,-0.657527,-0.055506,0.114265,1.323979,0.616255,137.453696,-0.191904,0.744616,-0.110435,-1.465491,0.067099,0.921622,-1.055667
281,-0.65784,-0.05535,0.114382,1.337153,0.590381,137.435832,-0.191916,0.744688,-0.110051,-1.464964,0.067111,0.921622,-1.055679
282,-0.65809,-0.055191,0.114478,1.347579,0.567821,137.420279,-0.191928,0.744712,-0.10968,-1.46458,0.067099,0.921598,-1.055655
283,-0.65827,-0.054978,0.114499,1.346787,0.549535,137.401584,-0.191928,0.744771,-0.10926,-1.464341,0.067099,0.921598,-1.055655
284,-0.658435,-0.054736,0.11451,1.343405,0.531045,137.381782,-0.191916,0.744819,-0.108817,-1.464149,0.067111,0.921598,-1.055655
285,-0.658637,-0.0545,0.114555,1.342927,0.509472,137.361624,-0.191916,0.744855,-0.108362,-1.463885,0.067135,0.92161,-1.055667
286,-0.658876,-0.054232,0.1146,1.345159,0.485145,137.336783,-0.191916,0.744903,-0.107822,-1.463574,0.067111,0.921586,-1.055667
287,-0.659228,-0.05388,0.114683,1.348607,0.450549,137.306038,-0.191916,0.744987,-0.107115,-1.46307,0.067123,0.921598,-1.055655
288,-0.65962,-0.053497,0.11477,1.353363,0.412117,137.270469,-0.191928,0.745083,-0.106324,-1.462519,0.067123,0.921586,-1.055667
289,-0.660028,-0.053101,0.114849,1.357931,0.37339,137.234225,-0.191928,0.745215,-0.105521,-1.46192,0.067123,0.921586,-1.055667
290,-0.660493,-0.052703,0.114962,1.366907,0.331404,137.196361,-0.191916,0.745359,-0.104706,-1.461201,0.067123,0.921598,-1.055667
291,-0.661022,-0.052401,0.115083,1.383876,0.289958,137.163637,-0.191928,0.74561,-0.103999,-1.460278,0.067123,0.921598,-1.055667
292,-0.661605,-0.052175,0.115257,1.410615,0.24797,137.134706,-0.191928,0.745874,-0.103412,-1.459199,0.067123,0.921598,-1.055667
293,-0.662187,-0.052036,0.115398,1.43974,0.211584,137.112195,-0.191928,0.746246,-0.102969,-1.458037,0.067123,0.921598,-1.055655
294,-0.662756,-0.051963,0.115522,1.47114,0.179673,137.091665,-0.191928,0.746665,-0.102633,-1.456851,0.067111,0.921586,-1.055679
295,-0.663588,-0.051838,0.115653,1.512488,0.133525,137.064012,-0.19194,0.74736,-0.102106,-1.455101,0.067111,0.921574,-1.055667
296,-0.663833,-0.051786,0.115698,1.523915,0.12019,137.054952,-0.191916,0.747564,-0.101962,-1.454574,0.067123,0.921598,-1.055667
297,-0.664154,-0.051787,0.115771,1.542738,0.10323,137.047566,-0.19194,0.747815,-0.101818,-1.453879,0.067123,0.921598,-1.055667
298,-0.664561,-0.051717,0.115833,1.5628,0.081052,137.032928,-0.191928,0.748163,-0.101566,-1.453016,0.067123,0.921598,-1.055667
299,-0.664962,-0.051605,0.115878,1.579732,0.058169,137.01501,-0.191916,0.748511,-0.101243,-1.452189,0.067111,0.921598,-1.055667
300,-0.665333,-0.051506,0.115966,1.596121,0.034356,136.99991,-0.19194,0.74875,-0.100919,-1.451446,0.067111,0.921622,-1.055667
301,-0.665929,-0.051286,0.116048,1.620393,-0.00419,136.971226,-0.191916,0.749206,-0.100368,-1.450283,0.067123,0.921586,-1.055667
302,-0.666071,-0.05123,0.116075,1.626323,-0.0134,136.963245,-0.191904,0.749302,-0.100236,-1.450008,0.067123,0.921586,-1.055679
303,-0.666255,-0.051165,0.116096,1.633601,-0.025305,136.954759,-0.191916,0.749445,-0.100045,-1.449648,0.067111,0.921574,-1.055667
304,-0.66653,-0.051026,0.116183,1.644198,-0.046833,136.939678,-0.191916,0.749553,-0.099721,-1.449157,0.067123,0.921586,-1.055667
305,-0.666757,-0.050873,0.116265,1.651473,-0.067045,136.92435,-0.191928,0.749601,-0.099373,-1.448785,0.067123,0.921598,-1.055667
306,-0.666963,-0.050691,0.116353,1.657801,-0.087444,136.908105,-0.191916,0.749601,-0.099014,-1.448486,0.067123,0.921598,-1.055655
307,-0.667129,-0.050518,0.116407,1.659488,-0.104883,136.89147,-0.191928,0.749613,-0.098654,-1.448258,0.067123,0.92161,-1.055679
308,-0.667292,-0.050324,0.116469,1.66145,-0.123273,136.87532,-0.191916,0.749601,-0.098295,-1.448054,0.067135,0.92161,-1.055679
309,-0.667424,-0.050126,0.116494,1.660256,-0.138928,136.859686,-0.191904,0.749613,-0.097935,-1.44791,0.067135,0.921598,-1.055667
310,-0.667555,-0.04993,0.116536,1.659009,-0.155832,136.843791,-0.191916,0.749589,-0.097552,-1.447779,0.067135,0.921598,-1.055667
311,-0.667699,-0.049665,0.11656,1.65332,-0.175626,136.824698,-0.191916,0.749589,-0.097072,-1.447647,0.067159,0.92161,-1.055655
312,-0.667856,-0.049345,0.116563,1.646045,-0.19725,136.798548,-0.191916,0.749601,-0.096485,-1.447527,0.067147,0.921598,-1.055667
313,-0.667989,-0.049058,0.116563,1.638115,-0.216519,136.77632,-0.191916,0.749613,-0.09597,-1.447431,0.067159,0.921598,-1.055679
314,-0.668177,-0.048778,0.116609,1.636856,-0.239329,136.753945,-0.191904,0.749613,-0.095455,-1.447227,0.067159,0.921586,-1.055667
315,-0.668311,-0.048654,0.116672,1.640398,-0.253134,136.74267,-0.191904,0.749601,-0.095203,-1.447036,0.067159,0.921598,-1.055667
316,-0.668497,-0.048533,0.116773,1.648958,-0.271769,136.730443,-0.191916,0.749577,-0.094927,-1.44676,0.067171,0.921586,-1.055679
317,-0.668719,-0.048387,0.116872,1.658792,-0.291928,136.715134,-0.191916,0.749589,-0.094604,-1.446412,0.067159,0.921574,-1.055679
318,-0.668916,-0.048253,0.116957,1.665113,-0.310189,136.703131,-0.191928,0.749613,-0.094304,-1.446089,0.067171,0.921598,-1.055667
319,-0.669201,-0.048068,0.117102,1.677677,-0.337228,136.684529,-0.19194,0.749601,-0.093885,-1.445645,0.067171,0.921598,-1.055667
320,-0.669538,-0.047877,0.117275,1.694638,-0.366335,136.663226,-0.191916,0.749613,-0.093477,-1.445082,0.067171,0.92161,-1.055679
321,-0.669869,-0.047745,0.117456,1.714417,-0.393882,136.64693,-0.191916,0.749625,-0.093142,-1.444507,0.067171,0.92161,-1.055679
322,-0.670201,-0.047583,0.117631,1.732794,-0.422232,136.629178,-0.191904,0.749637,-0.09277,-1.443944,0.067171,0.92161,-1.055667
323,-0.670511,-0.047416,0.117776,1.748085,-0.450287,136.611734,-0.191916,0.749661,-0.092375,-1.44344,0.067183,0.921586,-1.055667
324,-0.670798,-0.047159,0.117883,1.754246,-0.479244,136.587752,-0.19194,0.749685,-0.091823,-1.443021,0.067183,0.921598,-1.055679
325,-0.671056,-0.046805,0.117973,1.754957,-0.510005,136.559036,-0.191928,0.749661,-0.091164,-1.442721,0.067183,0.921598,-1.055667
326,-0.671295,-0.046493,0.117999,1.753197,-0.535956,136.532816,-0.191928,0.749745,-0.090565,-1.44241,0.067183,0.921586,-1.055667
327,-0.671471,-0.046289,0.118038,1.753911,-0.553756,136.514473,-0.191916,0.749793,-0.090181,-1.442158,0.067183,0.921598,-1.055679
328,-0.671576,-0.046226,0.118043,1.755798,-0.561662,136.507249,-0.191928,0.749877,-0.090026,-1.441966,0.067183,0.921598,-1.055691
329,-0.671637,-0.046176,0.118054,1.755501,-0.568501,136.506759,-0.191928,0.749913,-0.089942,-1.44187,0.067243,0.921598,-1.055667
330,-0.671735,-0.046047,0.118103,1.748945,-0.588976,136.512389,-0.191916,0.749913,-0.089822,-1.441798,0.067591,0.921586,-1.055667
331,-0.67188,-0.045925,0.118194,1.748659,-0.610221,136.511968,-0.191928,0.749889,-0.08963,-1.441619,0.067819,0.921598,-1.055667
332,-0.6721,-0.045736,0.118298,1.750984,-0.638165,136.503623,-0.19194,0.749889,-0.089295,-1.441331,0.068022,0.921586,-1.055679
333,-0.672401,-0.045519,0.118446,1.763119,-0.667286,136.482691,-0.191928,0.749889,-0.088851,-1.440864,0.068046,0.921586,-1.055691
334,-0.672806,-0.045272,0.118624,1.780999,-0.702179,136.456427,-0.191916,0.749949,-0.088312,-1.440181,0.068034,0.921598,-1.055691
335,-0.673836,-0.044935,0.119101,1.841061,-0.78167,136.410844,-0.19194,0.750188,-0.087365,-1.438287,0.068034,0.921586,-1.055691
336,-0.674129,-0.044826,0.119232,1.857389,-0.80364,136.397219,-0.191916,0.750272,-0.087114,-1.437736,0.068046,0.921598,-1.055691
337,-0.674535,-0.044668,0.119399,1.879359,-0.836454,136.377751,-0.19194,0.75038,-0.086682,-1.437017,0.068046,0.921562,-1.055691
338,-0.675053,-0.044333,0.119632,1.899633,-0.882336,136.343873,-0.19194,0.750452,-0.085951,-1.436142,0.068046,0.92161,-1.055691
339,-0.675515,-0.043923,0.11979,1.91119,-0.928715,136.30731,-0.191964,0.750524,-0.085088,-1.435459,0.068046,0.921586,-1.055679
340,-0.675929,-0.04358,0.119943,1.923628,-0.967955,136.274466,-0.191952,0.750596,-0.084393,-1.434812,0.068046,0.921586,-1.055691
341,-0.676354,-0.043235,0.120055,1.934197,-1.006196,136.24217,-0.191952,0.750752,-0.083674,-1.434117,0.068034,0.921586,-1.055679
342,-0.676714,-0.042944,0.120118,1.94028,-1.036753,136.214457,-0.19194,0.750955,-0.083087,-1.433493,0.068046,0.92161,-1.055691
343,-0.677023,-0.042729,0.120153,1.947648,-1.06175,136.192792,-0.191952,0.751159,-0.082607,-1.432954,0.068034,0.921586,-1.055691
344,-0.677352,-0.042462,0.120148,1.950038,-1.088057,136.168855,-0.191952,0.751447,-0.082056,-1.432367,0.068046,0.921586,-1.055679
345,-0.677697,-0.042268,0.120149,1.957247,-1.110892,136.147578,-0.191952,0.751782,-0.081613,-1.431684,0.068034,0.921598,-1.055679
346,-0.678068,-0.042031,0.120181,1.965723,-1.13928,136.124067,-0.191952,0.75207,-0.081097,-1.431001,0.068046,0.921586,-1.055679
347,-0.678442,-0.041852,0.120211,1.976409,-1.164342,136.103245,-0.191964,0.752393,-0.080654,-1.430258,0.068034,0.921598,-1.055679
348,-0.678898,-0.041693,0.120255,1.993658,-1.19204,136.081498,-0.191952,0.752813,-0.080247,-1.429311,0.068034,0.921598,-1.055691
349,-0.679424,-0.041599,0.120343,2.019281,-1.222209,136.064478,-0.191952,0.753268,-0.079911,-1.428184,0.068046,0.921598,-1.055679
350,-0.679897,-0.041475,0.120453,2.043569,-1.25175,136.044821,-0.19194,0.753604,-0.079551,-1.427214,0.068034,0.921586,-1.055679
351,-0.680386,-0.041279,0.120498,2.060145,-1.284109,136.021455,-0.191952,0.754035,-0.079048,-1.426231,0.068046,0.921574,-1.055679
352,-0.68107,-0.040803,0.120592,2.074768,-1.338275,135.97406,-0.191952,0.754503,-0.078029,-1.424985,0.068046,0.921598,-1.055691
353,-0.68129,-0.040623,0.12061,2.077746,-1.356667,135.957998,-0.191952,0.754658,-0.077658,-1.424601,0.068046,0.921598,-1.055679
354,-0.68157,-0.040378,0.120592,2.078823,-1.378858,135.935046,-0.191952,0.754922,-0.077155,-1.424098,0.068034,0.921598,-1.055679
355,-0.681873,-0.040045,0.120601,2.077758,-1.407919,135.907015,-0.191952,0.755126,-0.076507,-1.423618,0.068046,0.921598,-1.055679
356,-0.68217,-0.039759,0.120617,2.080357,-1.433961,135.879537,-0.19194,0.75533,-0.075944,-1.423127,0.068034,0.921586,-1.055703
357,-0.682414,-0.039493,0.120646,2.080378,-1.457937,135.85729,-0.19194,0.755461,-0.075429,-1.422743,0.068046,0.921598,-1.055703
358,-0.682624,-0.039285,0.120716,2.08445,-1.479549,135.838568,-0.191952,0.755497,-0.074997,-1.422432,0.068034,0.921598,-1.055703
359,-0.682811,-0.039162,0.120794,2.09288,-1.496197,135.826254,-0.19194,0.755533,-0.074746,-1.42212,0.068034,0.921586,-1.055703
360,-0.682959,-0.039047,0.120875,2.099154,-1.511167,135.815426,-0.19194,0.755521,-0.074506,-1.421893,0.068034,0.921586,-1.055703
361,-0.683138,-0.038878,0.120961,2.103914,-1.530804,135.800461,-0.191952,0.755509,-0.074159,-1.421641,0.068046,0.921586,-1.055715
362,-0.683195,-0.038764,0.120952,2.100553,-1.536832,135.790058,-0.191928,0.755557,-0.073979,-1.421557,0.068046,0.92161,-1.055739
363,-0.683316,-0.038595,0.120989,2.101298,-1.552568,135.77365,-0.19194,0.755545,-0.073643,-1.421437,0.068046,0.921574,-1.055786
364,-0.683428,-0.038423,0.121039,2.100716,-1.566541,135.758021,-0.19194,0.755521,-0.07332,-1.421305,0.068034,0.921598,-1.05581
365,-0.683517,-0.03826,0.121056,2.09784,-1.579095,135.744865,-0.191952,0.755521,-0.073008,-1.421221,0.068034,0.921598,-1.055822
366,-0.683556,-0.038192,0.121054,2.096388,-1.583677,135.7386,-0.19194,0.755545,-0.0729,-1.421174,0.068046,0.921598,-1.055846
367,-0.68357,-0.038187,0.121074,2.098411,-1.58557,135.7387,-0.19194,0.755521,-0.072888,-1.421162,0.068046,0.921586,-1.055834
368,-0.683592,-0.038179,0.12109,2.099873,-1.586981,135.737815,-0.19194,0.755521,-0.072864,-1.421114,0.068034,0.921598,-1.055822
369,-0.68368,-0.038166,0.121134,2.10616,-1.59362,135.735556,-0.19194,0.755545,-0.072816,-1.420946,0.068046,0.921586,-1.055822
370,-0.683717,-0.038152,0.121166,2.107938,-1.59707,135.734666,-0.191952,0.755533,-0.072768,-1.420874,0.068046,0.92161,-1.05581
371,-0.683783,-0.038092,0.121197,2.111097,-1.603336,135.727564,-0.191928,0.755533,-0.072673,-1.420778,0.068046,0.921598,-1.055834
372,-0.683853,-0.037985,0.12121,2.110069,-1.611941,135.718655,-0.19194,0.755545,-0.072457,-1.420694,0.068034,0.921598,-1.055834
373,-0.683904,-0.037839,0.121209,2.105591,-1.620893,135.70842,-0.191928,0.755545,-0.072217,-1.42067,0.068046,0.921598,-1.055834
374,-0.683986,-0.037657,0.121226,2.102641,-1.633563,135.696714,-0.191916,0.755533,-0.071906,-1.42061,0.068046,0.921586,-1.055798
375,-0.684064,-0.037521,0.121237,2.099726,-1.643797,135.68419,-0.191928,0.755545,-0.071642,-1.420526,0.068046,0.921598,-1.055834
376,-0.684165,-0.037404,0.121287,2.101911,-1.656289,135.675172,-0.19194,0.755521,-0.071402,-1.420407,0.068046,0.921586,-1.055822
377,-0.684255,-0.037283,0.121302,2.100948,-1.6661,135.665329,-0.19194,0.755557,-0.071175,-1.420275,0.068046,0.921598,-1.055822
378,-0.684383,-0.037178,0.121371,2.106052,-1.679201,135.654963,-0.19194,0.755545,-0.070959,-1.420083,0.068046,0.921598,-1.055834
