image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
373,-0.63654,-0.083773,0.111896,7.59263,-4.41031,-130.820478,-0.239697,0.749457,-0.157065,-1.429778,-0.056338,0.966216,0.540476
374,-0.636461,-0.083834,0.111957,7.626774,-4.357979,-130.805502,-0.239852,0.749757,-0.157065,-1.429155,-0.056338,0.967642,0.540476
375,-0.636426,-0.083928,0.111988,7.664219,-4.301347,-130.788355,-0.240044,0.750224,-0.157065,-1.428316,-0.056326,0.969212,0.540476
376,-0.636354,-0.084072,0.112031,7.711776,-4.226098,-130.763282,-0.240356,0.750788,-0.157053,-1.427309,-0.05629,0.971225,0.540452
377,-0.636444,-0.084162,0.112065,7.739667,-4.164443,-130.735997,-0.240596,0.751447,-0.157029,-1.426171,-0.056038,0.972915,0.540464
378,-0.636668,-0.084365,0.112063,7.754542,-4.151071,-130.725514,-0.240799,0.752058,-0.157041,-1.42508,-0.05605,0.97373,0.540452
379,-0.636992,-0.084569,0.112054,7.75512,-4.159374,-130.719329,-0.240967,0.752645,-0.157041,-1.424014,-0.05605,0.974089,0.540452
380,-0.637373,-0.084772,0.111982,7.748261,-4.180587,-130.717592,-0.241099,0.753292,-0.157041,-1.422983,-0.05605,0.974089,0.540452
381,-0.637617,-0.084973,0.111889,7.7467,-4.191645,-130.710272,-0.241279,0.75382,-0.157053,-1.422252,-0.05605,0.974113,0.540464
382,-0.63779,-0.085187,0.111716,7.749377,-4.194583,-130.701121,-0.241518,0.754395,-0.157053,-1.421665,-0.05605,0.974101,0.540452
383,-0.637799,-0.085405,0.111516,7.756871,-4.185516,-130.6841,-0.241842,0.754814,-0.157053,-1.421461,-0.056038,0.974089,0.540452
384,-0.637757,-0.085655,0.111281,7.767475,-4.171029,-130.663242,-0.242237,0.755246,-0.157053,-1.421341,-0.056026,0.974089,0.54044
385,-0.637696,-0.085921,0.111114,7.774295,-4.157959,-130.636228,-0.242681,0.755533,-0.157053,-1.421305,-0.055979,0.974101,0.540452
386,-0.637876,-0.086176,0.111122,7.709063,-4.115435,-130.526472,-0.24358,0.755809,-0.157053,-1.421221,-0.054301,0.974113,0.540452
387,-0.638012,-0.086161,0.111195,7.664863,-4.093727,-130.472714,-0.243867,0.755845,-0.157053,-1.421221,-0.053258,0.974101,0.540464
388,-0.63819,-0.086204,0.111296,7.612527,-4.069528,-130.406651,-0.244287,0.755905,-0.157053,-1.42115,-0.052036,0.974113,0.540452
389,-0.638397,-0.08647,0.111407,7.567874,-4.061069,-130.338559,-0.244922,0.756001,-0.157053,-1.420886,-0.051113,0.974089,0.540464
390,-0.638878,-0.087504,0.111556,7.538177,-4.100612,-130.258548,-0.246348,0.756504,-0.157029,-1.41952,-0.050921,0.974101,0.540452
391,-0.639123,-0.087871,0.1116,7.528372,-4.12185,-130.236546,-0.246779,0.756792,-0.157041,-1.418837,-0.050909,0.974089,0.540452
392,-0.639418,-0.088265,0.111628,7.517882,-4.144891,-130.214599,-0.247247,0.757175,-0.157029,-1.41801,-0.050909,0.974089,0.540452
393,-0.639955,-0.088919,0.111609,7.503248,-4.182107,-130.181346,-0.247966,0.758014,-0.157053,-1.416464,-0.050885,0.974101,0.540428
394,-0.640486,-0.089513,0.111464,7.495185,-4.212971,-130.153525,-0.248601,0.759057,-0.157053,-1.414882,-0.050909,0.974101,0.540452
395,-0.641042,-0.090018,0.11123,7.490397,-4.237302,-130.137017,-0.249104,0.760291,-0.157041,-1.413204,-0.050909,0.974125,0.540416
396,-0.641613,-0.090499,0.110937,7.488499,-4.257983,-130.136733,-0.249548,0.761657,-0.157041,-1.411454,-0.050897,0.974137,0.540153
397,-0.642141,-0.090899,0.110607,7.491837,-4.269661,-130.176549,-0.249859,0.763047,-0.157041,-1.409777,-0.050885,0.974149,0.539314
398,-0.642785,-0.091228,0.11024,7.492051,-4.288409,-130.182442,-0.250051,0.764629,-0.157041,-1.407835,-0.050861,0.974209,0.539206
399,-0.6434,-0.09154,0.109899,7.500846,-4.294554,-130.179461,-0.250243,0.766247,-0.157041,-1.405774,-0.050849,0.974641,0.53923
400,-0.644014,-0.091877,0.109565,7.507505,-4.298498,-130.174095,-0.250482,0.767865,-0.157053,-1.403713,-0.050765,0.975084,0.539194
401,-0.644714,-0.092201,0.109182,7.507379,-4.307084,-130.166865,-0.25071,0.769627,-0.157041,-1.401519,-0.05061,0.975396,0.539206
402,-0.645142,-0.092478,0.108898,7.546394,-4.249788,-130.14538,-0.25101,0.771388,-0.157053,-1.399182,-0.05043,0.977205,0.539206
403,-0.645236,-0.092603,0.108737,7.639172,-4.083051,-130.101195,-0.251393,0.773318,-0.157029,-1.396438,-0.050046,0.981412,0.539182
404,-0.645127,-0.09266,0.108698,7.766329,-3.861301,-130.045869,-0.251789,0.775247,-0.157018,-1.393466,-0.049675,0.986996,0.539194
405,-0.644887,-0.092697,0.108759,7.90846,-3.593432,-129.970439,-0.252304,0.777189,-0.157029,-1.390362,-0.049052,0.993552,0.539158
406,-0.644832,-0.092644,0.108787,8.011319,-3.343473,-129.890603,-0.252771,0.779154,-0.157029,-1.38739,-0.047925,0.999352,0.539026
407,-0.644821,-0.092611,0.108745,8.087965,-3.106388,-129.850908,-0.253287,0.78106,-0.157041,-1.384765,-0.046499,1.004325,0.53802
408,-0.644748,-0.092709,0.108632,8.162335,-2.882097,-130.084178,-0.253694,0.782809,-0.157041,-1.382524,-0.045372,1.008172,0.532603
409,-0.644715,-0.092921,0.108387,8.231364,-2.651983,-130.530408,-0.254078,0.784775,-0.157018,-1.380235,-0.04427,1.01136,0.523579
410,-0.644938,-0.093075,0.108073,8.213829,-2.368433,-131.242255,-0.254581,0.787064,-0.157041,-1.378042,-0.041274,1.013517,0.50873
411,-0.645073,-0.092983,0.107988,8.168569,-2.252296,-131.438801,-0.254833,0.787807,-0.157053,-1.377539,-0.039356,1.014129,0.503865
412,-0.6453,-0.092832,0.107793,8.086912,-2.051544,-131.767084,-0.255312,0.789137,-0.157053,-1.376724,-0.036013,1.015111,0.495619
413,-0.645623,-0.092817,0.107523,7.974919,-1.888503,-132.009353,-0.256031,0.790407,-0.157089,-1.376209,-0.032441,1.015243,0.488573
414,-0.645899,-0.092794,0.10722,7.856664,-1.727029,-132.214139,-0.256858,0.791594,-0.157053,-1.375933,-0.028834,1.015255,0.482101
415,-0.646225,-0.092646,0.107004,7.709498,-1.565576,-132.313707,-0.257721,0.792613,-0.157053,-1.375885,-0.024628,1.015243,0.477056
416,-0.646578,-0.0925,0.106861,7.563198,-1.42538,-132.340435,-0.258584,0.793475,-0.157041,-1.375849,-0.020613,1.015243,0.473413
417,-0.646846,-0.092565,0.106765,7.444114,-1.310905,-132.363175,-0.259519,0.794182,-0.157077,-1.375777,-0.017317,1.015267,0.470153
418,-0.647178,-0.092539,0.106674,7.337661,-1.22775,-132.320361,-0.260238,0.794842,-0.157065,-1.375598,-0.014525,1.015243,0.468607
419,-0.647328,-0.09276,0.106596,7.274244,-1.16168,-132.372948,-0.260993,0.795333,-0.157041,-1.375418,-0.012787,1.015255,0.465958
420,-0.647669,-0.093431,0.106599,7.243951,-1.162024,-132.404205,-0.261963,0.795932,-0.157006,-1.374399,-0.012248,1.015255,0.464257
421,-0.647782,-0.093593,0.106632,7.238884,-1.172599,-132.394048,-0.262155,0.79604,-0.157006,-1.374088,-0.012236,1.015255,0.464269
422,-0.647967,-0.093818,0.106736,7.229196,-1.19203,-132.383394,-0.262407,0.796124,-0.157006,-1.373608,-0.012224,1.015267,0.464245
423,-0.648149,-0.094031,0.106856,7.219328,-1.21393,-132.372083,-0.262634,0.79616,-0.157006,-1.373165,-0.012236,1.015255,0.464269
424,-0.64846,-0.094287,0.107105,7.201308,-1.252242,-132.363667,-0.26285,0.796136,-0.157029,-1.372458,-0.012236,1.015243,0.464257
425,-0.648541,-0.094345,0.107163,7.196351,-1.261243,-132.361075,-0.26291,0.796136,-0.157018,-1.372278,-0.012236,1.015243,0.464269
426,-0.648653,-0.094443,0.10722,7.191673,-1.272692,-132.357443,-0.262994,0.796196,-0.157029,-1.37199,-0.012236,1.015255,0.464269
427,-0.648879,-0.094635,0.107304,7.181086,-1.293805,-132.352054,-0.263186,0.796352,-0.157018,-1.371427,-0.012224,1.015243,0.464233
428,-0.649126,-0.094835,0.107418,7.170366,-1.319909,-132.344732,-0.263354,0.796483,-0.157029,-1.370816,-0.012236,1.015231,0.464257
429,-0.649363,-0.095039,0.10749,7.16126,-1.341285,-132.337443,-0.263545,0.796687,-0.157029,-1.370193,-0.012236,1.015243,0.464257
430,-0.649507,-0.095166,0.107484,7.157668,-1.351591,-132.333784,-0.263665,0.796903,-0.157029,-1.369785,-0.012236,1.015243,0.464245
431,-0.649544,-0.095268,0.107363,7.161408,-1.348105,-132.327625,-0.263797,0.797191,-0.157029,-1.369581,-0.012236,1.015243,0.464245
432,-0.649615,-0.095302,0.10723,7.164304,-1.34475,-132.328964,-0.263833,0.797526,-0.157006,-1.369318,-0.012236,1.015243,0.464233
433,-0.649775,-0.09541,0.107083,7.164979,-1.34883,-132.327954,-0.263917,0.798005,-0.157006,-1.368814,-0.012224,1.015207,0.464221
434,-0.650022,-0.095512,0.106939,7.165874,-1.356745,-132.332154,-0.263941,0.798617,-0.157018,-1.368047,-0.012224,1.015243,0.464197
435,-0.650465,-0.095664,0.106777,7.160789,-1.378225,-132.341268,-0.263965,0.799491,-0.157006,-1.366801,-0.012224,1.015231,0.464161
436,-0.651037,-0.095842,0.106536,7.156521,-1.403496,-132.357853,-0.263953,0.80069,-0.157006,-1.365159,-0.012224,1.015231,0.464065
437,-0.65177,-0.09611,0.106245,7.151823,-1.432389,-132.420771,-0.263953,0.802236,-0.157018,-1.36299,-0.012224,1.015255,0.46319
438,-0.652509,-0.096513,0.105933,7.150034,-1.442409,-132.68023,-0.263989,0.803962,-0.157018,-1.360569,-0.012224,1.015243,0.458864
439,-0.653395,-0.097052,0.105568,7.146545,-1.440405,-133.094097,-0.264049,0.806107,-0.157029,-1.357549,-0.012116,1.015255,0.451793
440,-0.654367,-0.097523,0.105255,7.119943,-1.424282,-133.54679,-0.264109,0.808288,-0.157041,-1.354469,-0.011469,1.015255,0.44374
441,-0.655431,-0.097771,0.104931,7.044145,-1.375577,-133.916105,-0.264252,0.810565,-0.157077,-1.351605,-0.00954,1.015267,0.436298
442,-0.656481,-0.098072,0.104533,6.965476,-1.332111,-134.155535,-0.264576,0.812914,-0.157161,-1.348837,-0.007478,1.015279,0.430845
443,-0.657162,-0.098438,0.104038,6.928725,-1.285039,-134.268308,-0.265091,0.814975,-0.157161,-1.34668,-0.006208,1.015579,0.427837
444,-0.657616,-0.098602,0.103551,6.907091,-1.159845,-134.175885,-0.265786,0.817192,-0.157161,-1.344498,-0.004422,1.017496,0.427789
445,-0.657812,-0.098304,0.10333,6.83842,-0.918791,-134.001163,-0.266625,0.819014,-0.157137,-1.343012,-0.000803,1.020744,0.427801
446,-0.657757,-0.098002,0.103187,6.788436,-0.64052,-133.818208,-0.26756,0.820632,-0.157137,-1.34179,0.00278,1.024651,0.427777
447,-0.657661,-0.09779,0.103043,6.750898,-0.37185,-133.641604,-0.268531,0.822202,-0.157149,-1.34058,0.006052,1.02851,0.427789
448,-0.657409,-0.097758,0.102991,6.750226,-0.157173,-133.515085,-0.26943,0.823232,-0.157101,-1.339717,0.008029,1.031877,0.427777
449,-0.657223,-0.097676,0.102981,6.740207,0.033108,-133.39799,-0.270161,0.824119,-0.157113,-1.338974,0.010007,1.034813,0.427765
450,-0.657002,-0.097676,0.102958,6.750214,0.171729,-133.32084,-0.270712,0.824694,-0.157113,-1.338482,0.011061,1.03703,0.427765
451,-0.656919,-0.097843,0.102903,6.750233,0.204569,-133.287057,-0.271131,0.82491,-0.157089,-1.33841,0.011397,1.037474,0.427765
452,-0.656857,-0.097979,0.102758,6.75624,0.216765,-133.272558,-0.271371,0.825126,-0.157077,-1.338422,0.011409,1.037486,0.427777
453,-0.656853,-0.098045,0.102774,6.755238,0.215131,-133.268504,-0.271467,0.825102,-0.157077,-1.338422,0.011409,1.037474,0.427753
454,-0.656858,-0.098068,0.102775,6.753446,0.21645,-133.263579,-0.271515,0.825114,-0.157077,-1.33841,0.011457,1.037486,0.427765
455,-0.656857,-0.098129,0.102764,6.750758,0.218278,-133.255373,-0.271635,0.825138,-0.157065,-1.33841,0.011517,1.037474,0.427765
456,-0.656887,-0.098162,0.102787,6.739834,0.223365,-133.242673,-0.271754,0.825162,-0.157053,-1.33841,0.011756,1.037486,0.427753
457,-0.656919,-0.098196,0.10278,6.729337,0.228308,-133.229824,-0.271886,0.825198,-0.157041,-1.338387,0.011996,1.037462,0.427717
458,-0.65693,-0.098224,0.102759,6.724301,0.234943,-133.221007,-0.272006,0.825258,-0.156994,-1.338363,0.012116,1.037498,0.427717
459,-0.656943,-0.098232,0.102734,6.720425,0.238376,-133.225289,-0.272066,0.825305,-0.156946,-1.338351,0.012176,1.037474,0.427585
460,-0.656934,-0.09822,0.102739,6.715635,0.249557,-133.295995,-0.272066,0.825317,-0.156886,-1.338339,0.012236,1.037486,0.426351
461,-0.656896,-0.098229,0.102877,6.642773,0.359113,-133.924605,-0.27209,0.825437,-0.156838,-1.338303,0.013794,1.037474,0.414462
462,-0.65695,-0.098177,0.102975,6.590511,0.41188,-134.145032,-0.27215,0.825497,-0.156862,-1.338315,0.01498,1.037474,0.40986
463,-0.657016,-0.098149,0.103103,6.521928,0.482773,-134.46075,-0.27227,0.825593,-0.156874,-1.338291,0.016502,1.037486,0.403353
464,-0.656987,-0.098313,0.103176,6.409756,0.636737,-135.227787,-0.272641,0.826001,-0.15685,-1.338207,0.018995,1.037498,0.388169
465,-0.656995,-0.098308,0.103176,6.370059,0.688519,-135.436739,-0.272737,0.82618,-0.15685,-1.338195,0.01993,1.037534,0.383891
466,-0.657031,-0.098128,0.103182,6.29144,0.792788,-135.689906,-0.272857,0.82654,-0.156886,-1.338219,0.021991,1.037881,0.378138
467,-0.656838,-0.097799,0.103192,6.234367,0.963937,-135.899065,-0.273013,0.827007,-0.156874,-1.338207,0.024148,1.039463,0.372985
468,-0.656547,-0.097556,0.103165,6.226152,1.123344,-136.017409,-0.273133,0.827535,-0.156886,-1.337955,0.025406,1.041513,0.369917
469,-0.656687,-0.097458,0.103027,6.198949,1.191696,-136.068523,-0.273229,0.82829,-0.156886,-1.337308,0.026449,1.042256,0.368359
470,-0.657058,-0.097432,0.102932,6.150925,1.209236,-136.086105,-0.273336,0.828973,-0.156898,-1.336577,0.027552,1.042256,0.367424
471,-0.657533,-0.097608,0.102753,6.140434,1.195086,-136.161206,-0.27336,0.829967,-0.156886,-1.335163,0.027671,1.042268,0.36619
472,-0.658038,-0.097784,0.102534,6.137718,1.172372,-136.189986,-0.27336,0.831046,-0.156886,-1.333653,0.027659,1.04228,0.365866
473,-0.65851,-0.097937,0.102196,6.139902,1.159257,-136.200723,-0.273372,0.832292,-0.156874,-1.332167,0.027659,1.042315,0.365842
474,-0.658967,-0.09809,0.101759,6.145479,1.151827,-136.208722,-0.273384,0.833694,-0.156874,-1.330669,0.027671,1.042327,0.365854
475,-0.659491,-0.098244,0.101319,6.149547,1.13937,-136.221519,-0.273372,0.83518,-0.156862,-1.329003,0.027671,1.042327,0.365842
476,-0.660439,-0.098559,0.100647,6.153423,1.109627,-136.243787,-0.273384,0.837661,-0.156862,-1.326031,0.027671,1.042351,0.365782
477,-0.660781,-0.098651,0.100424,6.154641,1.09897,-136.252724,-0.27336,0.838524,-0.156862,-1.324964,0.027671,1.042387,0.36577
478,-0.661379,-0.098852,0.100006,6.164562,1.09467,-136.266448,-0.273372,0.840226,-0.156874,-1.322843,0.027659,1.042795,0.365722
479,-0.66197,-0.09905,0.099527,6.177619,1.100845,-136.302424,-0.273372,0.842083,-0.156886,-1.320614,0.027659,1.04331,0.365291
480,-0.662626,-0.099411,0.098998,6.182277,1.107662,-136.509877,-0.273408,0.844145,-0.15691,-1.318121,0.027659,1.043562,0.361864
481,-0.663175,-0.100003,0.098462,6.174474,1.140878,-137.057831,-0.27354,0.846218,-0.15691,-1.315652,0.027671,1.043562,0.352396
482,-0.66377,-0.100754,0.097975,6.160298,1.178017,-137.735181,-0.273756,0.848363,-0.156922,-1.31292,0.027695,1.043562,0.340592
483,-0.664756,-0.101722,0.097381,6.077742,1.299189,-138.757955,-0.274307,0.851719,-0.156934,-1.308714,0.029313,1.044245,0.321644
484,-0.664911,-0.101827,0.097266,6.04639,1.404039,-139.017543,-0.274535,0.852809,-0.156934,-1.307431,0.030404,1.045563,0.316299
485,-0.664854,-0.101836,0.097233,6.016807,1.616064,-139.325504,-0.274918,0.854187,-0.156922,-1.305765,0.032058,1.048679,0.309528
486,-0.664393,-0.101387,0.097381,5.913898,2.215541,-139.762471,-0.275973,0.857064,-0.15697,-1.30259,0.037379,1.057631,0.297472
487,-0.664235,-0.101366,0.097418,5.894629,2.381677,-139.888283,-0.276368,0.857891,-0.156958,-1.301607,0.038601,1.060232,0.294105
488,-0.664057,-0.101324,0.097551,5.816577,2.681807,-140.142363,-0.277195,0.859329,-0.15697,-1.299953,0.041561,1.064618,0.287058
489,-0.664049,-0.101387,0.097655,5.721929,2.952975,-140.450182,-0.278058,0.860875,-0.156946,-1.298096,0.044509,1.068489,0.27916
490,-0.664246,-0.101531,0.097709,5.609615,3.162498,-140.763601,-0.278861,0.862373,-0.156958,-1.29631,0.047421,1.071257,0.271335
491,-0.664379,-0.101672,0.09771,5.490226,3.38106,-141.168876,-0.279616,0.863883,-0.156946,-1.294656,0.05031,1.073918,0.261987
492,-0.664622,-0.101847,0.097574,5.3834,3.511324,-141.577203,-0.280072,0.865177,-0.15697,-1.293386,0.052491,1.075044,0.253322
493,-0.664858,-0.102004,0.097351,5.282129,3.599579,-141.986425,-0.280395,0.866256,-0.156946,-1.292547,0.054288,1.075308,0.245029
494,-0.664961,-0.102113,0.097085,5.205902,3.669974,-142.332674,-0.280599,0.867094,-0.156934,-1.292127,0.055607,1.075308,0.238162
495,-0.664949,-0.102097,0.096768,5.154377,3.738151,-142.647885,-0.280587,0.867826,-0.15691,-1.291936,0.056481,1.07532,0.232254
496,-0.664941,-0.102013,0.096581,5.096833,3.796542,-142.892955,-0.280587,0.868269,-0.156874,-1.29196,0.057488,1.075308,0.227484
497,-0.665037,-0.101903,0.096587,5.035111,3.831159,-143.039052,-0.280587,0.868461,-0.156898,-1.291948,0.058639,1.075296,0.224345
498,-0.66507,-0.101934,0.09665,5.010088,3.842443,-143.162875,-0.280611,0.868461,-0.156886,-1.291876,0.05895,1.075308,0.22202
499,-0.665111,-0.101934,0.096668,5.009285,3.839334,-143.16644,-0.280599,0.868485,-0.156874,-1.291768,0.058938,1.075332,0.221996
500,-0.665131,-0.101912,0.09668,5.006813,3.836666,-143.16945,-0.280587,0.868461,-0.156838,-1.291768,0.058938,1.075296,0.221984
501,-0.665159,-0.101871,0.09669,5.002223,3.837907,-143.178095,-0.280587,0.868461,-0.156754,-1.291732,0.05895,1.07532,0.221888
502,-0.665174,-0.101826,0.096688,4.994454,3.842774,-143.224902,-0.280587,0.868461,-0.156622,-1.29172,0.058938,1.07532,0.221169
503,-0.665125,-0.101863,0.096683,4.974036,3.863872,-143.447999,-0.280587,0.868473,-0.156478,-1.29172,0.058938,1.075308,0.21737
504,-0.66503,-0.102012,0.096723,4.942998,3.895833,-143.824241,-0.280587,0.868461,-0.156394,-1.291684,0.058974,1.07532,0.210838
505,-0.665024,-0.102131,0.09683,4.885925,3.931472,-144.249999,-0.280587,0.868461,-0.156322,-1.291564,0.059454,1.07532,0.203228
506,-0.665113,-0.102228,0.097024,4.805257,3.966336,-144.701176,-0.280575,0.868449,-0.15631,-1.29136,0.060388,1.075308,0.194935
507,-0.665181,-0.102373,0.097201,4.730346,4.000899,-145.169529,-0.280575,0.868461,-0.15631,-1.291121,0.061191,1.07532,0.18639
508,-0.665212,-0.102529,0.097313,4.688105,4.020498,-145.520214,-0.280575,0.868473,-0.156286,-1.290893,0.061479,1.07532,0.180171
509,-0.665253,-0.102666,0.097392,4.671353,4.023649,-145.704323,-0.280587,0.868485,-0.156298,-1.290665,0.061515,1.07532,0.176947
510,-0.665266,-0.102707,0.097433,4.66309,4.02477,-145.770542,-0.280587,0.868461,-0.15631,-1.290617,0.061575,1.075308,0.17576
511,-0.665312,-0.102708,0.097454,4.6598,4.020653,-145.772758,-0.280587,0.868473,-0.156298,-1.290534,0.061611,1.075296,0.175725
512,-0.665352,-0.102664,0.097468,4.654702,4.019963,-145.77575,-0.280587,0.868473,-0.156215,-1.290486,0.061635,1.075308,0.175725
513,-0.665412,-0.102625,0.0975,4.649717,4.017352,-145.780926,-0.280587,0.868473,-0.156119,-1.290378,0.061635,1.075344,0.175713
514,-0.665396,-0.102609,0.097553,4.650956,4.029068,-145.78136,-0.280587,0.868473,-0.156119,-1.29027,0.061647,1.075656,0.175689
515,-0.665233,-0.102463,0.097742,4.655315,4.097866,-145.775161,-0.280575,0.868461,-0.156107,-1.290006,0.06179,1.07713,0.175665
516,-0.66492,-0.102276,0.098055,4.669166,4.217659,-145.761284,-0.280599,0.868461,-0.156131,-1.289539,0.061958,1.079706,0.175641
517,-0.66455,-0.102097,0.098494,4.69592,4.363778,-145.758129,-0.280611,0.868473,-0.156179,-1.288748,0.061958,1.083074,0.175485
518,-0.664,-0.101913,0.099028,4.724603,4.563775,-145.813179,-0.280719,0.868473,-0.156179,-1.287861,0.061946,1.0874,0.174191
519,-0.663301,-0.101744,0.099662,4.750149,4.809824,-145.983907,-0.280815,0.868473,-0.156215,-1.286842,0.061946,1.092505,0.170811
520,-0.66252,-0.101681,0.100284,4.766455,5.069223,-146.240031,-0.281018,0.868461,-0.156251,-1.28592,0.061958,1.097623,0.165814
521,-0.661813,-0.101685,0.100813,4.769396,5.303411,-146.54416,-0.281246,0.868473,-0.156251,-1.285129,0.061982,1.102057,0.160013
522,-0.66127,-0.101788,0.101365,4.759175,5.501405,-146.895502,-0.281462,0.868473,-0.156274,-1.284206,0.062018,1.105928,0.153446
523,-0.660957,-0.101896,0.101876,4.74137,5.645701,-147.213788,-0.281618,0.868473,-0.156251,-1.283235,0.062042,1.108948,0.147633
524,-0.660682,-0.101921,0.102356,4.729029,5.775743,-147.478647,-0.281653,0.868461,-0.156251,-1.282336,0.062042,1.111752,0.142876
525,-0.660486,-0.101918,0.102643,4.71911,5.862891,-147.664063,-0.281653,0.868461,-0.156239,-1.281809,0.062042,1.113538,0.13958
526,-0.6602,-0.101935,0.102748,4.707066,5.951438,-147.878474,-0.281665,0.868533,-0.156239,-1.281629,0.062042,1.114892,0.135745
527,-0.660181,-0.101941,0.102708,4.705689,5.957475,-147.903207,-0.281665,0.868593,-0.156227,-1.281629,0.06203,1.114904,0.135326
528,-0.660174,-0.101886,0.102652,4.704779,5.964851,-147.906754,-0.281641,0.868676,-0.156167,-1.281629,0.06203,1.11494,0.135326
529,-0.660155,-0.101837,0.102553,4.704574,5.974176,-147.909516,-0.281629,0.868808,-0.156107,-1.281653,0.06203,1.11494,0.135326
530,-0.660066,-0.1018,0.102425,4.709337,6.002524,-147.907387,-0.281641,0.869036,-0.156095,-1.281641,0.062042,1.115228,0.135326
531,-0.659812,-0.101627,0.102412,4.71501,6.080794,-147.90242,-0.281641,0.86918,-0.156035,-1.281641,0.062126,1.11645,0.135314
532,-0.659637,-0.101493,0.102449,4.714803,6.140317,-147.896045,-0.281653,0.869252,-0.155999,-1.281617,0.062282,1.117433,0.13529
533,-0.659616,-0.101494,0.10239,4.715097,6.146862,-147.893386,-0.281653,0.869348,-0.156035,-1.281629,0.062342,1.117445,0.135278
534,-0.659626,-0.101469,0.102344,4.711042,6.152315,-147.89414,-0.281653,0.869443,-0.156023,-1.281605,0.062438,1.117457,0.13523
535,-0.659588,-0.101432,0.102115,4.707501,6.174608,-147.88986,-0.281677,0.869815,-0.156023,-1.281617,0.062629,1.117457,0.135182
536,-0.65959,-0.101414,0.102027,4.703845,6.18303,-147.886444,-0.281677,0.869983,-0.156047,-1.281593,0.062773,1.117457,0.135158
537,-0.659591,-0.101333,0.101854,4.691186,6.202893,-147.880008,-0.281677,0.870294,-0.156047,-1.281605,0.063133,1.117457,0.135098
538,-0.659662,-0.101121,0.101589,4.651375,6.238397,-147.85813,-0.281665,0.870846,-0.156059,-1.281617,0.064139,1.117445,0.135014
539,-0.659743,-0.100899,0.101242,4.603932,6.283515,-147.826535,-0.281713,0.871565,-0.156059,-1.281605,0.06535,1.117445,0.134954
540,-0.659781,-0.100823,0.100848,4.576907,6.323728,-147.798958,-0.281857,0.872332,-0.156047,-1.281497,0.066129,1.117445,0.134942
541,-0.659911,-0.100745,0.100455,4.543209,6.35938,-147.766811,-0.281977,0.873218,-0.156083,-1.281198,0.067088,1.117433,0.134942
542,-0.660109,-0.100684,0.100122,4.501348,6.389389,-147.73148,-0.282157,0.874081,-0.156083,-1.28079,0.068154,1.117433,0.13493
543,-0.660275,-0.10065,0.099892,4.460086,6.413228,-147.694348,-0.282373,0.874716,-0.156083,-1.280515,0.069161,1.117421,0.13493
544,-0.660521,-0.100514,0.099706,4.388831,6.444047,-147.638084,-0.2826,0.875376,-0.156119,-1.280275,0.070839,1.117421,0.134918
545,-0.660669,-0.100437,0.099585,4.330266,6.470018,-147.584185,-0.282852,0.875795,-0.156167,-1.280239,0.072229,1.117397,0.134942
546,-0.660751,-0.100522,0.099478,4.295433,6.487446,-147.544331,-0.283223,0.876119,-0.156143,-1.280155,0.07302,1.117397,0.13493
547,-0.660869,-0.10064,0.099411,4.237173,6.508825,-147.476328,-0.283763,0.87643,-0.156179,-1.280155,0.074362,1.117361,0.134942
548,-0.660895,-0.100651,0.099425,4.227258,6.511523,-147.467678,-0.283859,0.876442,-0.156143,-1.280143,0.074542,1.117385,0.134942
549,-0.660903,-0.100708,0.099422,4.221891,6.513212,-147.456148,-0.283966,0.876478,-0.156167,-1.280131,0.074686,1.117385,0.134954
550,-0.660919,-0.1007,0.099395,4.214586,6.517005,-147.452708,-0.284014,0.876538,-0.156143,-1.280131,0.074829,1.117373,0.134918
551,-0.66091,-0.100683,0.099315,4.212747,6.524767,-147.450428,-0.284026,0.87667,-0.156131,-1.280131,0.074901,1.117373,0.134918
552,-0.660888,-0.100671,0.099209,4.212293,6.534791,-147.444615,-0.284038,0.876838,-0.156143,-1.280143,0.074985,1.117373,0.134954
553,-0.660888,-0.100658,0.099123,4.20466,6.545703,-147.435158,-0.284086,0.877005,-0.156155,-1.280143,0.075213,1.117385,0.134954
554,-0.660942,-0.1006,0.0991,4.185413,6.552712,-147.423495,-0.284134,0.877101,-0.156131,-1.280143,0.07562,1.117373,0.134942
555,-0.660996,-0.100567,0.099116,4.168038,6.555761,-147.409688,-0.284182,0.877137,-0.156143,-1.280143,0.076004,1.117361,0.134954
556,-0.661034,-0.10054,0.099145,4.157822,6.556053,-147.404316,-0.284182,0.877137,-0.156167,-1.280131,0.076231,1.117361,0.13493
557,-0.661046,-0.100522,0.099156,4.151292,6.5589,-147.399856,-0.284206,0.877137,-0.156155,-1.280143,0.076363,1.117385,0.13493
558,-0.661057,-0.100499,0.09916,4.148555,6.559243,-147.399118,-0.284194,0.877137,-0.156143,-1.280143,0.076411,1.117385,0.134942
559,-0.661081,-0.100499,0.099173,4.144465,6.556778,-147.396594,-0.284194,0.877137,-0.156167,-1.280131,0.076507,1.117349,0.13493
560,-0.661086,-0.100488,0.099196,4.142143,6.557691,-147.394568,-0.284194,0.877113,-0.156167,-1.280131,0.076555,1.117385,0.134942
561,-0.661136,-0.100464,0.099252,4.134549,6.553038,-147.392295,-0.284182,0.877065,-0.156167,-1.280095,0.076687,1.117373,0.134942
